StopName,ArrivalTime,DepartureTime
PAF Hospital,09:17:15,09:17:35
Fazaia Housing Scheme,09:19:05,09:19:25
Shaheen Chowk,09:20:00,09:20:20
F-9 Park Gate 3/ Fazia Housing Schem,09:20:55,09:21:15
G-9/3,09:23:05,09:23:25
G-9 Markaz,09:25:15,09:25:35
G-9/1 and G-9/4,09:26:15,09:26:35
Karachi Company,09:27:20,09:27:40
G-9/4 Park,09:28:00,09:28:20
Taqwa Market,09:28:50,09:29:10
Chaman Metro Station,09:30:10,09:30:30
Ibn-e-Sina Metro Station,09:31:10,09:31:30
Tipu Market G-8,09:33:30,09:33:50
PIMS Hospital,09:35:00,09:35:00
Golra sharif,10:00:00,10:00:00
Golra Sharif F-11/3,10:01:55,10:02:15
OPF Girls College,10:02:55,10:03:15
F-11 Markaz,10:04:25,10:04:45
PTCL F-11,10:05:10,10:05:30
Major Road,10:05:50,10:06:10
F-10/F-11 Chowk,10:07:10,10:07:30
IMCG F-10/2,10:08:30,10:08:50
IMCB F10/4,10:10:20,10:10:40
F-10 Markaz,10:12:15,10:12:35
Maroof International Hospital,10:14:05,10:14:25
Pakistan gate,10:15:55,10:16:15
PAF Hospital,10:17:15,10:17:35
Fazaia Housing Scheme,10:19:05,10:19:25
Shaheen Chowk,10:20:00,10:20:20
F-9 Park Gate 3/ Fazia Housing Schem,10:20:55,10:21:15
G-9/3,10:23:05,10:23:25
G-9 Markaz,10:25:15,10:25:35
G-9/1 and G-9/4,10:26:15,10:26:35
Karachi Company,10:27:20,10:27:40
G-9/4 Park,10:28:00,10:28:20
Taqwa Market,10:28:50,10:29:10
Chaman Metro Station,10:30:10,10:30:30
Ibn-e-Sina Metro Station,10:31:10,10:31:30
Tipu Market G-8,10:33:30,10:33:50
PIMS Hospital,10:35:00,10:35:00
Golra sharif,11:00:00,11:00:00
Golra Sharif F-11/3,11:01:55,11:02:15
OPF Girls College,11:02:55,11:03:15
F-11 Markaz,11:04:25,11:04:45
PTCL F-11,11:05:10,11:05:30
Major Road,11:05:50,11:06:10
F-10/F-11 Chowk,11:07:10,11:07:30
IMCG F-10/2,11:08:30,11:08:50
IMCB F10/4,11:10:20,11:10:40
F-10 Markaz,11:12:15,11:12:35
Maroof International Hospital,11:14:05,11:14:25
Pakistan gate,11:15:55,11:16:15
PAF Hospital,11:17:15,11:17:35
Fazaia Housing Scheme,11:19:05,11:19:25
Shaheen Chowk,11:20:00,11:20:20
F-9 Park Gate 3/ Fazia Housing Schem,11:20:55,11:21:15
G-9/3,11:23:05,11:23:25
G-9 Markaz,11:25:15,11:25:35
G-9/1 and G-9/4,11:26:15,11:26:35
Karachi Company,11:27:20,11:27:40
G-9/4 Park,11:28:00,11:28:20
Taqwa Market,11:28:50,11:29:10
Chaman Metro Station,11:30:10,11:30:30
Ibn-e-Sina Metro Station,11:31:10,11:31:30
Tipu Market G-8,11:33:30,11:33:50
PIMS Hospital,11:35:00,11:35:00
Golra sharif,12:00:00,12:00:00
Golra Sharif F-11/3,12:01:55,12:02:15
OPF Girls College,12:02:55,12:03:15
F-11 Markaz,12:04:25,12:04:45
PTCL F-11,12:05:10,12:05:30
Major Road,12:05:50,12:06:10
F-10/F-11 Chowk,12:07:10,12:07:30
IMCG F-10/2,12:08:30,12:08:50
IMCB F10/4,12:10:20,12:10:40
F-10 Markaz,12:12:15,12:12:35
Maroof International Hospital,12:14:05,12:14:25
Pakistan gate,12:15:55,12:16:15
PAF Hospital,12:17:15,12:17:35
Fazaia Housing Scheme,12:19:05,12:19:25
Shaheen Chowk,12:20:00,12:20:20
F-9 Park Gate 3/ Fazia Housing Schem,12:20:55,12:21:15
G-9/3,12:23:05,12:23:25
G-9 Markaz,12:25:15,12:25:35
G-9/1 and G-9/4,12:26:15,12:26:35
Karachi Company,12:27:20,12:27:40
G-9/4 Park,12:28:00,12:28:20
Taqwa Market,12:28:50,12:29:10
Chaman Metro Station,12:30:10,12:30:30
Ibn-e-Sina Metro Station,12:31:10,12:31:30
Tipu Market G-8,12:33:30,12:33:50
PIMS Hospital,12:35:00,12:35:00
Golra sharif,13:00:00,13:00:00
Golra Sharif F-11/3,13:01:55,13:02:15
OPF Girls College,13:02:55,13:03:15
F-11 Markaz,13:04:25,13:04:45
PTCL F-11,13:05:10,13:05:30
Major Road,13:05:50,13:06:10
F-10/F-11 Chowk,13:07:10,13:07:30
IMCG F-10/2,13:08:30,13:08:50
IMCB F10/4,13:10:20,13:10:40
F-10 Markaz,13:12:15,13:12:35
Maroof International Hospital,13:14:05,13:14:25
Pakistan gate,13:15:55,13:16:15
PAF Hospital,13:17:15,13:17:35
Fazaia Housing Scheme,13:19:05,13:19:25
Shaheen Chowk,13:20:00,13:20:20
F-9 Park Gate 3/ Fazia Housing Schem,13:20:55,13:21:15
G-9/3,13:23:05,13:23:25
G-9 Markaz,13:25:15,13:25:35
G-9/1 and G-9/4,13:26:15,13:26:35
Karachi Company,13:27:20,13:27:40
G-9/4 Park,13:28:00,13:28:20
Taqwa Market,13:28:50,13:29:10
Chaman Metro Station,13:30:10,13:30:30
Ibn-e-Sina Metro Station,13:31:10,13:31:30
Tipu Market G-8,13:33:30,13:33:50
PIMS Hospital,13:35:00,13:35:00
Golra sharif,14:00:00,14:00:00
Golra Sharif F-11/3,14:01:55,14:02:15
OPF Girls College,14:02:55,14:03:15
F-11 Markaz,14:04:25,14:04:45
PTCL F-11,14:05:10,14:05:30
Major Road,14:05:50,14:06:10
F-10/F-11 Chowk,14:07:10,14:07:30
IMCG F-10/2,14:08:30,14:08:50
IMCB F10/4,14:10:20,14:10:40
F-10 Markaz,14:12:15,14:12:35
Maroof International Hospital,14:14:05,14:14:25
Pakistan gate,14:15:55,14:16:15
PAF Hospital,14:17:15,14:17:35
Fazaia Housing Scheme,14:19:05,14:19:25
Shaheen Chowk,14:20:00,14:20:20
F-9 Park Gate 3/ Fazia Housing Schem,14:20:55,14:21:15
G-9/3,14:23:05,14:23:25
G-9 Markaz,14:25:15,14:25:35
G-9/1 and G-9/4,14:26:15,14:26:35
Karachi Company,14:27:20,14:27:40
G-9/4 Park,14:28:00,14:28:20
Taqwa Market,14:28:50,14:29:10
Chaman Metro Station,14:30:10,14:30:30
Ibn-e-Sina Metro Station,14:31:10,14:31:30
Tipu Market G-8,14:33:30,14:33:50
PIMS Hospital,14:35:00,14:35:00
Golra sharif,15:00:00,15:00:00
Golra Sharif F-11/3,15:01:55,15:02:15
OPF Girls College,15:02:55,15:03:15
F-11 Markaz,15:04:25,15:04:45
PTCL F-11,15:05:10,15:05:30
Major Road,15:05:50,15:06:10
F-10/F-11 Chowk,15:07:10,15:07:30
IMCG F-10/2,15:08:30,15:08:50
IMCB F10/4,15:10:20,15:10:40
F-10 Markaz,15:12:15,15:12:35
Maroof International Hospital,15:14:05,15:14:25
Pakistan gate,15:15:55,15:16:15
PAF Hospital,15:17:15,15:17:35
Fazaia Housing Scheme,15:19:05,15:19:25
Shaheen Chowk,15:20:00,15:20:20
F-9 Park Gate 3/ Fazia Housing Schem,15:20:55,15:21:15
G-9/3,15:23:05,15:23:25
G-9 Markaz,15:25:15,15:25:35
G-9/1 and G-9/4,15:26:15,15:26:35
Karachi Company,15:27:20,15:27:40
G-9/4 Park,15:28:00,15:28:20
Taqwa Market,15:28:50,15:29:10
Chaman Metro Station,15:30:10,15:30:30
Ibn-e-Sina Metro Station,15:31:10,15:31:30
Tipu Market G-8,15:33:30,15:33:50
PIMS Hospital,15:35:00,15:35:00
Golra sharif,16:00:00,16:00:00
Golra Sharif F-11/3,16:01:55,16:02:15
OPF Girls College,16:02:55,16:03:15
F-11 Markaz,16:04:25,16:04:45
PTCL F-11,16:05:10,16:05:30
Major Road,16:05:50,16:06:10
F-10/F-11 Chowk,16:07:10,16:07:30
IMCG F-10/2,16:08:30,16:08:50
IMCB F10/4,16:10:20,16:10:40
F-10 Markaz,16:12:15,16:12:35
Maroof International Hospital,16:14:05,16:14:25
Pakistan gate,16:15:55,16:16:15
PAF Hospital,16:17:15,16:17:35
Fazaia Housing Scheme,16:19:05,16:19:25
Shaheen Chowk,16:20:00,16:20:20
F-9 Park Gate 3/ Fazia Housing Schem,16:20:55,16:21:15
G-9/3,16:23:05,16:23:25
G-9 Markaz,16:25:15,16:25:35
G-9/1 and G-9/4,16:26:15,16:26:35
Karachi Company,16:27:20,16:27:40
G-9/4 Park,16:28:00,16:28:20
Taqwa Market,16:28:50,16:29:10
Chaman Metro Station,16:30:10,16:30:30
Ibn-e-Sina Metro Station,16:31:10,16:31:30
Tipu Market G-8,16:33:30,16:33:50
PIMS Hospital,16:35:00,16:35:00
Golra sharif,17:00:00,17:00:00
Golra Sharif F-11/3,17:01:55,17:02:15
OPF Girls College,17:02:55,17:03:15
F-11 Markaz,17:04:25,17:04:45
PTCL F-11,17:05:10,17:05:30
Major Road,17:05:50,17:06:10
F-10/F-11 Chowk,17:07:10,17:07:30
IMCG F-10/2,17:08:30,17:08:50
IMCB F10/4,17:10:20,17:10:40
F-10 Markaz,17:12:15,17:12:35
Maroof International Hospital,17:14:05,17:14:25
Pakistan gate,17:15:55,17:16:15
PAF Hospital,17:17:15,17:17:35
Fazaia Housing Scheme,17:19:05,17:19:25
Shaheen Chowk,17:20:00,17:20:20
F-9 Park Gate 3/ Fazia Housing Schem,17:20:55,17:21:15
G-9/3,17:23:05,17:23:25
G-9 Markaz,17:25:15,17:25:35
G-9/1 and G-9/4,17:26:15,17:26:35
Karachi Company,17:27:20,17:27:40
G-9/4 Park,17:28:00,17:28:20
Taqwa Market,17:28:50,17:29:10
Chaman Metro Station,17:30:10,17:30:30
Ibn-e-Sina Metro Station,17:31:10,17:31:30
Tipu Market G-8,17:33:30,17:33:50
PIMS Hospital,17:35:00,17:35:00
Golra sharif,18:00:00,18:00:00
Golra Sharif F-11/3,18:01:55,18:02:15
OPF Girls College,18:02:55,18:03:15
F-11 Markaz,18:04:25,18:04:45
PTCL F-11,18:05:10,18:05:30
Major Road,18:05:50,18:06:10
F-10/F-11 Chowk,18:07:10,18:07:30
IMCG F-10/2,18:08:30,18:08:50
IMCB F10/4,18:10:20,18:10:40
F-10 Markaz,18:12:15,18:12:35
Maroof International Hospital,18:14:05,18:14:25
Pakistan gate,18:15:55,18:16:15
PAF Hospital,18:17:15,18:17:35
Fazaia Housing Scheme,18:19:05,18:19:25
Shaheen Chowk,18:20:00,18:20:20
F-9 Park Gate 3/ Fazia Housing Schem,18:20:55,18:21:15
G-9/3,18:23:05,18:23:25
G-9 Markaz,18:25:15,18:25:35
G-9/1 and G-9/4,18:26:15,18:26:35
Karachi Company,18:27:20,18:27:40
G-9/4 Park,18:28:00,18:28:20
Taqwa Market,18:28:50,18:29:10
Chaman Metro Station,18:30:10,18:30:30
Ibn-e-Sina Metro Station,18:31:10,18:31:30
Tipu Market G-8,18:33:30,18:33:50
PIMS Hospital,18:35:00,18:35:00
Golra sharif,19:00:00,19:00:00
Golra Sharif F-11/3,19:01:55,19:02:15
OPF Girls College,19:02:55,19:03:15
F-11 Markaz,19:04:25,19:04:45
PTCL F-11,19:05:10,19:05:30
Major Road,19:05:50,19:06:10
F-10/F-11 Chowk,19:07:10,19:07:30
IMCG F-10/2,19:08:30,19:08:50
IMCB F10/4,19:10:20,19:10:40
F-10 Markaz,19:12:15,19:12:35
Maroof International Hospital,19:14:05,19:14:25
Pakistan gate,19:15:55,19:16:15
PAF Hospital,19:17:15,19:17:35
Fazaia Housing Scheme,19:19:05,19:19:25
Shaheen Chowk,19:20:00,19:20:20
F-9 Park Gate 3/ Fazia Housing Schem,19:20:55,19:21:15
G-9/3,19:23:05,19:23:25
G-9 Markaz,19:25:15,19:25:35
G-9/1 and G-9/4,19:26:15,19:26:35
Karachi Company,19:27:20,19:27:40
G-9/4 Park,19:28:00,19:28:20
Taqwa Market,19:28:50,19:29:10
Chaman Metro Station,19:30:10,19:30:30
Ibn-e-Sina Metro Station,19:31:10,19:31:30
Tipu Market G-8,19:33:30,19:33:50
PIMS Hospital,19:35:00,19:35:00
Golra sharif,20:00:00,20:00:00
Golra Sharif F-11/3,20:01:55,20:02:15
OPF Girls College,20:02:55,20:03:15
F-11 Markaz,20:04:25,20:04:45
PTCL F-11,20:05:10,20:05:30
Major Road,20:05:50,20:06:10
F-10/F-11 Chowk,20:07:10,20:07:30
IMCG F-10/2,20:08:30,20:08:50
IMCB F10/4,20:10:20,20:10:40
F-10 Markaz,20:12:15,20:12:35
Maroof International Hospital,20:14:05,20:14:25
Pakistan gate,20:15:55,20:16:15
PAF Hospital,20:17:15,20:17:35
Fazaia Housing Scheme,20:19:05,20:19:25
Shaheen Chowk,20:20:00,20:20:20
F-9 Park Gate 3/ Fazia Housing Schem,20:20:55,20:21:15
G-9/3,20:23:05,20:23:25
G-9 Markaz,20:25:15,20:25:35
G-9/1 and G-9/4,20:26:15,20:26:35
Karachi Company,20:27:20,20:27:40
G-9/4 Park,20:28:00,20:28:20
Taqwa Market,20:28:50,20:29:10
Chaman Metro Station,20:30:10,20:30:30
Ibn-e-Sina Metro Station,20:31:10,20:31:30
Tipu Market G-8,20:33:30,20:33:50
PIMS Hospital,20:35:00,20:35:00
Golra sharif,21:00:00,21:00:00
Golra Sharif F-11/3,21:01:55,21:02:15
OPF Girls College,21:02:55,21:03:15
F-11 Markaz,21:04:25,21:04:45
PTCL F-11,21:05:10,21:05:30
Major Road,21:05:50,21:06:10
F-10/F-11 Chowk,21:07:10,21:07:30
IMCG F-10/2,21:08:30,21:08:50
IMCB F10/4,21:10:20,21:10:40
F-10 Markaz,21:12:15,21:12:35
Maroof International Hospital,21:14:05,21:14:25
Pakistan gate,21:15:55,21:16:15
PAF Hospital,21:17:15,21:17:35
Fazaia Housing Scheme,21:19:05,21:19:25
Shaheen Chowk,21:20:00,21:20:20
F-9 Park Gate 3/ Fazia Housing Schem,21:20:55,21:21:15
G-9/3,21:23:05,21:23:25
G-9 Markaz,21:25:15,21:25:35
G-9/1 and G-9/4,21:26:15,21:26:35
Karachi Company,21:27:20,21:27:40
G-9/4 Park,21:28:00,21:28:20
Taqwa Market,21:28:50,21:29:10
Chaman Metro Station,21:30:10,21:30:30
Ibn-e-Sina Metro Station,21:31:10,21:31:30
Tipu Market G-8,21:33:30,21:33:50
PIMS Hospital,21:35:00,21:35:00
Golra sharif,22:00:00,22:00:00
Golra Sharif F-11/3,22:01:55,22:02:15
OPF Girls College,22:02:55,22:03:15
F-11 Markaz,22:04:25,22:04:45
PTCL F-11,22:05:10,22:05:30
Major Road,22:05:50,22:06:10
F-10/F-11 Chowk,22:07:10,22:07:30
IMCG F-10/2,22:08:30,22:08:50
IMCB F10/4,22:10:20,22:10:40
F-10 Markaz,22:12:15,22:12:35
Maroof International Hospital,22:14:05,22:14:25
Pakistan gate,22:15:55,22:16:15
PAF Hospital,22:17:15,22:17:35
Fazaia Housing Scheme,22:19:05,22:19:25
Shaheen Chowk,22:20:00,22:20:20
F-9 Park Gate 3/ Fazia Housing Schem,22:20:55,22:21:15
G-9/3,22:23:05,22:23:25
G-9 Markaz,22:25:15,22:25:35
G-9/1 and G-9/4,22:26:15,22:26:35
Karachi Company,22:27:20,22:27:40
G-9/4 Park,22:28:00,22:28:20
Taqwa Market,22:28:50,22:29:10
Chaman Metro Station,22:30:10,22:30:30
Ibn-e-Sina Metro Station,22:31:10,22:31:30
Tipu Market G-8,22:33:30,22:33:50
PIMS Hospital,22:35:00,22:35:00
