StopName,ArrivalTime,DepartureTime
River Gardens,08:31:20,08:31:40
Soan Gardens H Block,08:33:40,08:34:00
Soan Gardens G Block,08:36:00,08:36:20
Soan Gardens E Block,08:38:20,08:38:40
PWD Housing Society,08:40:40,08:41:00
Pagh Chowk,08:43:00,08:43:20
Gulberg,08:45:20,08:45:40
Koral Town,08:47:40,08:48:00
Gangal,08:50:00,08:50:20
Fazaia,08:52:20,08:52:40
Khanna Pul,08:54:40,08:54:40
T- Chowk,08:50:00,08:50:00
SUPARCO,08:52:00,08:52:20
DHA Gate 07,08:54:20,08:54:40
DHA Gate 08,08:56:40,08:57:00
Kaak Pul,08:59:00,08:59:20
River Gardens,09:01:20,09:01:40
Soan Gardens H Block,09:03:40,09:04:00
Soan Gardens G Block,09:06:00,09:06:20
Soan Gardens E Block,09:08:20,09:08:40
PWD Housing Society,09:10:40,09:11:00
Pagh Chowk,09:13:00,09:13:20
Gulberg,09:15:20,09:15:40
Koral Town,09:17:40,09:18:00
Gangal,09:20:00,09:20:20
Fazaia,09:22:20,09:22:40
Khanna Pul,09:24:40,09:24:40
T- Chowk,09:20:00,09:20:00
SUPARCO,09:22:00,09:22:20
DHA Gate 07,09:24:20,09:24:40
DHA Gate 08,09:26:40,09:27:00
Kaak Pul,09:29:00,09:29:20
River Gardens,09:31:20,09:31:40
Soan Gardens H Block,09:33:40,09:34:00
Soan Gardens G Block,09:36:00,09:36:20
Soan Gardens E Block,09:38:20,09:38:40
PWD Housing Society,09:40:40,09:41:00
Pagh Chowk,09:43:00,09:43:20
Gulberg,09:45:20,09:45:40
Koral Town,09:47:40,09:48:00
Gangal,09:50:00,09:50:20
Fazaia,09:52:20,09:52:40
Khanna Pul,09:54:40,09:54:40
T- Chowk,09:50:00,09:50:00
SUPARCO,09:52:00,09:52:20
DHA Gate 07,09:54:20,09:54:40
DHA Gate 08,09:56:40,09:57:00
Kaak Pul,09:59:00,09:59:20
River Gardens,10:01:20,10:01:40
Soan Gardens H Block,10:03:40,10:04:00
Soan Gardens G Block,10:06:00,10:06:20
Soan Gardens E Block,10:08:20,10:08:40
PWD Housing Society,10:10:40,10:11:00
Pagh Chowk,10:13:00,10:13:20
Gulberg,10:15:20,10:15:40
Koral Town,10:17:40,10:18:00
Gangal,10:20:00,10:20:20
Fazaia,10:22:20,10:22:40
Khanna Pul,10:24:40,10:24:40
T- Chowk,10:20:00,10:20:00
SUPARCO,10:22:00,10:22:20
DHA Gate 07,10:24:20,10:24:40
DHA Gate 08,10:26:40,10:27:00
Kaak Pul,10:29:00,10:29:20
River Gardens,10:31:20,10:31:40
Soan Gardens H Block,10:33:40,10:34:00
Soan Gardens G Block,10:36:00,10:36:20
Soan Gardens E Block,10:38:20,10:38:40
PWD Housing Society,10:40:40,10:41:00
Pagh Chowk,10:43:00,10:43:20
Gulberg,10:45:20,10:45:40
Koral Town,10:47:40,10:48:00
Gangal,10:50:00,10:50:20
Fazaia,10:52:20,10:52:40
Khanna Pul,10:54:40,10:54:40
T- Chowk,10:50:00,10:50:00
SUPARCO,10:52:00,10:52:20
DHA Gate 07,10:54:20,10:54:40
DHA Gate 08,10:56:40,10:57:00
Kaak Pul,10:59:00,10:59:20
River Gardens,11:01:20,11:01:40
Soan Gardens H Block,11:03:40,11:04:00
Soan Gardens G Block,11:06:00,11:06:20
Soan Gardens E Block,11:08:20,11:08:40
PWD Housing Society,11:10:40,11:11:00
Pagh Chowk,11:13:00,11:13:20
Gulberg,11:15:20,11:15:40
Koral Town,11:17:40,11:18:00
Gangal,11:20:00,11:20:20
Fazaia,11:22:20,11:22:40
Khanna Pul,11:24:40,11:24:40
T- Chowk,11:20:00,11:20:00
SUPARCO,11:22:00,11:22:20
DHA Gate 07,11:24:20,11:24:40
DHA Gate 08,11:26:40,11:27:00
Kaak Pul,11:29:00,11:29:20
River Gardens,11:31:20,11:31:40
Soan Gardens H Block,11:33:40,11:34:00
Soan Gardens G Block,11:36:00,11:36:20
Soan Gardens E Block,11:38:20,11:38:40
PWD Housing Society,11:40:40,11:41:00
Pagh Chowk,11:43:00,11:43:20
Gulberg,11:45:20,11:45:40
Koral Town,11:47:40,11:48:00
Gangal,11:50:00,11:50:20
Fazaia,11:52:20,11:52:40
Khanna Pul,11:54:40,11:54:40
T- Chowk,11:50:00,11:50:00
SUPARCO,11:52:00,11:52:20
DHA Gate 07,11:54:20,11:54:40
DHA Gate 08,11:56:40,11:57:00
Kaak Pul,11:59:00,11:59:20
River Gardens,12:01:20,12:01:40
Soan Gardens H Block,12:03:40,12:04:00
Soan Gardens G Block,12:06:00,12:06:20
Soan Gardens E Block,12:08:20,12:08:40
PWD Housing Society,12:10:40,12:11:00
Pagh Chowk,12:13:00,12:13:20
Gulberg,12:15:20,12:15:40
Koral Town,12:17:40,12:18:00
Gangal,12:20:00,12:20:20
Fazaia,12:22:20,12:22:40
Khanna Pul,12:24:40,12:24:40
T- Chowk,12:20:00,12:20:00
SUPARCO,12:22:00,12:22:20
DHA Gate 07,12:24:20,12:24:40
DHA Gate 08,12:26:40,12:27:00
Kaak Pul,12:29:00,12:29:20
River Gardens,12:31:20,12:31:40
Soan Gardens H Block,12:33:40,12:34:00
Soan Gardens G Block,12:36:00,12:36:20
Soan Gardens E Block,12:38:20,12:38:40
PWD Housing Society,12:40:40,12:41:00
Pagh Chowk,12:43:00,12:43:20
Gulberg,12:45:20,12:45:40
Koral Town,12:47:40,12:48:00
Gangal,12:50:00,12:50:20
Fazaia,12:52:20,12:52:40
Khanna Pul,12:54:40,12:54:40
T- Chowk,12:50:00,12:50:00
SUPARCO,12:52:00,12:52:20
DHA Gate 07,12:54:20,12:54:40
DHA Gate 08,12:56:40,12:57:00
Kaak Pul,12:59:00,12:59:20
River Gardens,13:01:20,13:01:40
Soan Gardens H Block,13:03:40,13:04:00
Soan Gardens G Block,13:06:00,13:06:20
Soan Gardens E Block,13:08:20,13:08:40
PWD Housing Society,13:10:40,13:11:00
Pagh Chowk,13:13:00,13:13:20
Gulberg,13:15:20,13:15:40
Koral Town,13:17:40,13:18:00
Gangal,13:20:00,13:20:20
Fazaia,13:22:20,13:22:40
Khanna Pul,13:24:40,13:24:40
T- Chowk,13:20:00,13:20:00
SUPARCO,13:22:00,13:22:20
DHA Gate 07,13:24:20,13:24:40
DHA Gate 08,13:26:40,13:27:00
Kaak Pul,13:29:00,13:29:20
River Gardens,13:31:20,13:31:40
Soan Gardens H Block,13:33:40,13:34:00
Soan Gardens G Block,13:36:00,13:36:20
Soan Gardens E Block,13:38:20,13:38:40
PWD Housing Society,13:40:40,13:41:00
Pagh Chowk,13:43:00,13:43:20
Gulberg,13:45:20,13:45:40
Koral Town,13:47:40,13:48:00
Gangal,13:50:00,13:50:20
Fazaia,13:52:20,13:52:40
Khanna Pul,13:54:40,13:54:40
T- Chowk,13:50:00,13:50:00
SUPARCO,13:52:00,13:52:20
DHA Gate 07,13:54:20,13:54:40
DHA Gate 08,13:56:40,13:57:00
Kaak Pul,13:59:00,13:59:20
River Gardens,14:01:20,14:01:40
Soan Gardens H Block,14:03:40,14:04:00
Soan Gardens G Block,14:06:00,14:06:20
Soan Gardens E Block,14:08:20,14:08:40
PWD Housing Society,14:10:40,14:11:00
Pagh Chowk,14:13:00,14:13:20
Gulberg,14:15:20,14:15:40
Koral Town,14:17:40,14:18:00
Gangal,14:20:00,14:20:20
Fazaia,14:22:20,14:22:40
Khanna Pul,14:24:40,14:24:40
T- Chowk,14:20:00,14:20:00
SUPARCO,14:22:00,14:22:20
DHA Gate 07,14:24:20,14:24:40
DHA Gate 08,14:26:40,14:27:00
Kaak Pul,14:29:00,14:29:20
River Gardens,14:31:20,14:31:40
Soan Gardens H Block,14:33:40,14:34:00
Soan Gardens G Block,14:36:00,14:36:20
Soan Gardens E Block,14:38:20,14:38:40
PWD Housing Society,14:40:40,14:41:00
Pagh Chowk,14:43:00,14:43:20
Gulberg,14:45:20,14:45:40
Koral Town,14:47:40,14:48:00
Gangal,14:50:00,14:50:20
Fazaia,14:52:20,14:52:40
Khanna Pul,14:54:40,14:54:40
T- Chowk,14:50:00,14:50:00
SUPARCO,14:52:00,14:52:20
DHA Gate 07,14:54:20,14:54:40
DHA Gate 08,14:56:40,14:57:00
Kaak Pul,14:59:00,14:59:20
River Gardens,15:01:20,15:01:40
Soan Gardens H Block,15:03:40,15:04:00
Soan Gardens G Block,15:06:00,15:06:20
Soan Gardens E Block,15:08:20,15:08:40
PWD Housing Society,15:10:40,15:11:00
Pagh Chowk,15:13:00,15:13:20
Gulberg,15:15:20,15:15:40
Koral Town,15:17:40,15:18:00
Gangal,15:20:00,15:20:20
Fazaia,15:22:20,15:22:40
Khanna Pul,15:24:40,15:24:40
T- Chowk,15:20:00,15:20:00
SUPARCO,15:22:00,15:22:20
DHA Gate 07,15:24:20,15:24:40
DHA Gate 08,15:26:40,15:27:00
Kaak Pul,15:29:00,15:29:20
River Gardens,15:31:20,15:31:40
Soan Gardens H Block,15:33:40,15:34:00
Soan Gardens G Block,15:36:00,15:36:20
Soan Gardens E Block,15:38:20,15:38:40
PWD Housing Society,15:40:40,15:41:00
Pagh Chowk,15:43:00,15:43:20
Gulberg,15:45:20,15:45:40
Koral Town,15:47:40,15:48:00
Gangal,15:50:00,15:50:20
Fazaia,15:52:20,15:52:40
Khanna Pul,15:54:40,15:54:40
T- Chowk,15:50:00,15:50:00
SUPARCO,15:52:00,15:52:20
DHA Gate 07,15:54:20,15:54:40
DHA Gate 08,15:56:40,15:57:00
Kaak Pul,15:59:00,15:59:20
River Gardens,16:01:20,16:01:40
Soan Gardens H Block,16:03:40,16:04:00
Soan Gardens G Block,16:06:00,16:06:20
Soan Gardens E Block,16:08:20,16:08:40
PWD Housing Society,16:10:40,16:11:00
Pagh Chowk,16:13:00,16:13:20
Gulberg,16:15:20,16:15:40
Koral Town,16:17:40,16:18:00
Gangal,16:20:00,16:20:20
Fazaia,16:22:20,16:22:40
Khanna Pul,16:24:40,16:24:40
T- Chowk,16:20:00,16:20:00
SUPARCO,16:22:00,16:22:20
DHA Gate 07,16:24:20,16:24:40
DHA Gate 08,16:26:40,16:27:00
Kaak Pul,16:29:00,16:29:20
River Gardens,16:31:20,16:31:40
Soan Gardens H Block,16:33:40,16:34:00
Soan Gardens G Block,16:36:00,16:36:20
Soan Gardens E Block,16:38:20,16:38:40
PWD Housing Society,16:40:40,16:41:00
Pagh Chowk,16:43:00,16:43:20
Gulberg,16:45:20,16:45:40
Koral Town,16:47:40,16:48:00
Gangal,16:50:00,16:50:20
Fazaia,16:52:20,16:52:40
Khanna Pul,16:54:40,16:54:40
T- Chowk,16:50:00,16:50:00
SUPARCO,16:52:00,16:52:20
DHA Gate 07,16:54:20,16:54:40
DHA Gate 08,16:56:40,16:57:00
Kaak Pul,16:59:00,16:59:20
River Gardens,17:01:20,17:01:40
Soan Gardens H Block,17:03:40,17:04:00
Soan Gardens G Block,17:06:00,17:06:20
Soan Gardens E Block,17:08:20,17:08:40
PWD Housing Society,17:10:40,17:11:00
Pagh Chowk,17:13:00,17:13:20
Gulberg,17:15:20,17:15:40
Koral Town,17:17:40,17:18:00
Gangal,17:20:00,17:20:20
Fazaia,17:22:20,17:22:40
Khanna Pul,17:24:40,17:24:40
T- Chowk,17:20:00,17:20:00
SUPARCO,17:22:00,17:22:20
DHA Gate 07,17:24:20,17:24:40
DHA Gate 08,17:26:40,17:27:00
Kaak Pul,17:29:00,17:29:20
River Gardens,17:31:20,17:31:40
Soan Gardens H Block,17:33:40,17:34:00
Soan Gardens G Block,17:36:00,17:36:20
Soan Gardens E Block,17:38:20,17:38:40
PWD Housing Society,17:40:40,17:41:00
Pagh Chowk,17:43:00,17:43:20
Gulberg,17:45:20,17:45:40
Koral Town,17:47:40,17:48:00
Gangal,17:50:00,17:50:20
Fazaia,17:52:20,17:52:40
Khanna Pul,17:54:40,17:54:40
T- Chowk,17:50:00,17:50:00
SUPARCO,17:52:00,17:52:20
DHA Gate 07,17:54:20,17:54:40
DHA Gate 08,17:56:40,17:57:00
Kaak Pul,17:59:00,17:59:20
River Gardens,18:01:20,18:01:40
Soan Gardens H Block,18:03:40,18:04:00
Soan Gardens G Block,18:06:00,18:06:20
Soan Gardens E Block,18:08:20,18:08:40
PWD Housing Society,18:10:40,18:11:00
Pagh Chowk,18:13:00,18:13:20
Gulberg,18:15:20,18:15:40
Koral Town,18:17:40,18:18:00
Gangal,18:20:00,18:20:20
Fazaia,18:22:20,18:22:40
Khanna Pul,18:24:40,18:24:40
T- Chowk,18:20:00,18:20:00
SUPARCO,18:22:00,18:22:20
DHA Gate 07,18:24:20,18:24:40
DHA Gate 08,18:26:40,18:27:00
Kaak Pul,18:29:00,18:29:20
River Gardens,18:31:20,18:31:40
Soan Gardens H Block,18:33:40,18:34:00
Soan Gardens G Block,18:36:00,18:36:20
Soan Gardens E Block,18:38:20,18:38:40
PWD Housing Society,18:40:40,18:41:00
Pagh Chowk,18:43:00,18:43:20
Gulberg,18:45:20,18:45:40
Koral Town,18:47:40,18:48:00
Gangal,18:50:00,18:50:20
Fazaia,18:52:20,18:52:40
Khanna Pul,18:54:40,18:54:40
T- Chowk,18:50:00,18:50:00
SUPARCO,18:52:00,18:52:20
DHA Gate 07,18:54:20,18:54:40
DHA Gate 08,18:56:40,18:57:00
Kaak Pul,18:59:00,18:59:20
River Gardens,19:01:20,19:01:40
Soan Gardens H Block,19:03:40,19:04:00
Soan Gardens G Block,19:06:00,19:06:20
Soan Gardens E Block,19:08:20,19:08:40
PWD Housing Society,19:10:40,19:11:00
Pagh Chowk,19:13:00,19:13:20
Gulberg,19:15:20,19:15:40
Koral Town,19:17:40,19:18:00
Gangal,19:20:00,19:20:20
Fazaia,19:22:20,19:22:40
Khanna Pul,19:24:40,19:24:40
T- Chowk,19:20:00,19:20:00
SUPARCO,19:22:00,19:22:20
DHA Gate 07,19:24:20,19:24:40
DHA Gate 08,19:26:40,19:27:00
Kaak Pul,19:29:00,19:29:20
River Gardens,19:31:20,19:31:40
Soan Gardens H Block,19:33:40,19:34:00
Soan Gardens G Block,19:36:00,19:36:20
Soan Gardens E Block,19:38:20,19:38:40
PWD Housing Society,19:40:40,19:41:00
Pagh Chowk,19:43:00,19:43:20
Gulberg,19:45:20,19:45:40
Koral Town,19:47:40,19:48:00
Gangal,19:50:00,19:50:20
Fazaia,19:52:20,19:52:40
Khanna Pul,19:54:40,19:54:40
T- Chowk,19:50:00,19:50:00
SUPARCO,19:52:00,19:52:20
DHA Gate 07,19:54:20,19:54:40
DHA Gate 08,19:56:40,19:57:00
Kaak Pul,19:59:00,19:59:20
River Gardens,20:01:20,20:01:40
Soan Gardens H Block,20:03:40,20:04:00
Soan Gardens G Block,20:06:00,20:06:20
Soan Gardens E Block,20:08:20,20:08:40
PWD Housing Society,20:10:40,20:11:00
Pagh Chowk,20:13:00,20:13:20
Gulberg,20:15:20,20:15:40
Koral Town,20:17:40,20:18:00
Gangal,20:20:00,20:20:20
Fazaia,20:22:20,20:22:40
Khanna Pul,20:24:40,20:24:40
T- Chowk,20:20:00,20:20:00
SUPARCO,20:22:00,20:22:20
DHA Gate 07,20:24:20,20:24:40
DHA Gate 08,20:26:40,20:27:00
Kaak Pul,20:29:00,20:29:20
River Gardens,20:31:20,20:31:40
Soan Gardens H Block,20:33:40,20:34:00
Soan Gardens G Block,20:36:00,20:36:20
Soan Gardens E Block,20:38:20,20:38:40
PWD Housing Society,20:40:40,20:41:00
Pagh Chowk,20:43:00,20:43:20
Gulberg,20:45:20,20:45:40
Koral Town,20:47:40,20:48:00
Gangal,20:50:00,20:50:20
Fazaia,20:52:20,20:52:40
Khanna Pul,20:54:40,20:54:40
T- Chowk,20:50:00,20:50:00
SUPARCO,20:52:00,20:52:20
DHA Gate 07,20:54:20,20:54:40
DHA Gate 08,20:56:40,20:57:00
Kaak Pul,20:59:00,20:59:20
River Gardens,21:01:20,21:01:40
Soan Gardens H Block,21:03:40,21:04:00
Soan Gardens G Block,21:06:00,21:06:20
Soan Gardens E Block,21:08:20,21:08:40
PWD Housing Society,21:10:40,21:11:00
Pagh Chowk,21:13:00,21:13:20
Gulberg,21:15:20,21:15:40
Koral Town,21:17:40,21:18:00
Gangal,21:20:00,21:20:20
Fazaia,21:22:20,21:22:40
Khanna Pul,21:24:40,21:24:40
T- Chowk,21:20:00,21:20:00
SUPARCO,21:22:00,21:22:20
DHA Gate 07,21:24:20,21:24:40
DHA Gate 08,21:26:40,21:27:00
Kaak Pul,21:29:00,21:29:20
River Gardens,21:31:20,21:31:40
Soan Gardens H Block,21:33:40,21:34:00
Soan Gardens G Block,21:36:00,21:36:20
Soan Gardens E Block,21:38:20,21:38:40
PWD Housing Society,21:40:40,21:41:00
Pagh Chowk,21:43:00,21:43:20
Gulberg,21:45:20,21:45:40
Koral Town,21:47:40,21:48:00
Gangal,21:50:00,21:50:20
Fazaia,21:52:20,21:52:40
Khanna Pul,21:54:40,21:54:40
T- Chowk,21:50:00,21:50:00
SUPARCO,21:52:00,21:52:20
DHA Gate 07,21:54:20,21:54:40
DHA Gate 08,21:56:40,21:57:00
Kaak Pul,21:59:00,21:59:20
River Gardens,22:01:20,22:01:40
Soan Gardens H Block,22:03:40,22:04:00
Soan Gardens G Block,22:06:00,22:06:20
Soan Gardens E Block,22:08:20,22:08:40
PWD Housing Society,22:10:40,22:11:00
Pagh Chowk,22:13:00,22:13:20
Gulberg,22:15:20,22:15:40
Koral Town,22:17:40,22:18:00
Gangal,22:20:00,22:20:20
Fazaia,22:22:20,22:22:40
Khanna Pul,22:24:40,22:24:40
T- Chowk,22:00:00,22:00:00
SUPARCO,22:02:00,22:02:20
DHA Gate 07,22:04:20,22:04:40
DHA Gate 08,22:06:40,22:07:00
Kaak Pul,22:09:00,22:09:20
River Gardens,22:11:20,22:11:40
Soan Gardens H Block,22:13:40,22:14:00
Soan Gardens G Block,22:16:00,22:16:20
Soan Gardens E Block,22:18:20,22:18:40
PWD Housing Society,22:20:40,22:21:00
Pagh Chowk,22:23:00,22:23:20
Gulberg,22:25:20,22:25:40
Koral Town,22:27:40,22:28:00
Gangal,22:30:00,22:30:20
Fazaia,22:32:20,22:32:40
Khanna Pul,22:34:40,22:34:40
