StopName,ArrivalTime,DepartureTime
Satra Meel,17:45:00,17:45:00
Al Wadi Colony,17:46:20,17:46:40
Punjab College,17:47:20,17:47:40
Dhok Badam,17:48:20,17:48:40
Phulgran,17:49:15,17:49:35
Akbar Niazi Hospital,17:50:10,17:50:30
Traders Colony,17:51:50,17:52:10
Shahpur Link Road,17:54:10,17:54:30
Nai Abadi,17:55:30,17:55:50
Bhera Pull,17:58:00,17:58:20
Barakahu Bazar,18:00:30,18:00:50
Athal Chowk,18:03:30,18:03:50
Col. Ammanullah Road,18:05:30,18:05:50
Mangu Town,18:06:40,18:07:00
Barakahu Terminal,18:08:50,18:08:50
Satra Meel,18:00:00,18:00:00
Al Wadi Colony,18:01:20,18:01:40
Punjab College,18:02:20,18:02:40
Dhok Badam,18:03:20,18:03:40
Phulgran,18:04:15,18:04:35
Akbar Niazi Hospital,18:05:10,18:05:30
Traders Colony,18:06:50,18:07:10
Shahpur Link Road,18:09:10,18:09:30
Nai Abadi,18:10:30,18:10:50
Bhera Pull,18:13:00,18:13:20
Barakahu Bazar,18:15:30,18:15:50
Athal Chowk,18:18:30,18:18:50
Col. Ammanullah Road,18:20:30,18:20:50
Mangu Town,18:21:40,18:22:00
Barakahu Terminal,18:23:50,18:23:50
Satra Meel,18:15:00,18:15:00
Al Wadi Colony,18:16:20,18:16:40
Punjab College,18:17:20,18:17:40
Dhok Badam,18:18:20,18:18:40
Phulgran,18:19:15,18:19:35
Akbar Niazi Hospital,18:20:10,18:20:30
Traders Colony,18:21:50,18:22:10
Shahpur Link Road,18:24:10,18:24:30
Nai Abadi,18:25:30,18:25:50
Bhera Pull,18:28:00,18:28:20
Barakahu Bazar,18:30:30,18:30:50
Athal Chowk,18:33:30,18:33:50
Col. Ammanullah Road,18:35:30,18:35:50
Mangu Town,18:36:40,18:37:00
Barakahu Terminal,18:38:50,18:38:50
Satra Meel,18:30:00,18:30:00
Al Wadi Colony,18:31:20,18:31:40
Punjab College,18:32:20,18:32:40
Dhok Badam,18:33:20,18:33:40
Phulgran,18:34:15,18:34:35
Akbar Niazi Hospital,18:35:10,18:35:30
Traders Colony,18:36:50,18:37:10
Shahpur Link Road,18:39:10,18:39:30
Nai Abadi,18:40:30,18:40:50
Bhera Pull,18:43:00,18:43:20
Barakahu Bazar,18:45:30,18:45:50
Athal Chowk,18:48:30,18:48:50
Col. Ammanullah Road,18:50:30,18:50:50
Mangu Town,18:51:40,18:52:00
Barakahu Terminal,18:53:50,18:53:50
Satra Meel,18:45:00,18:45:00
Al Wadi Colony,18:46:20,18:46:40
Punjab College,18:47:20,18:47:40
Dhok Badam,18:48:20,18:48:40
Phulgran,18:49:15,18:49:35
Akbar Niazi Hospital,18:50:10,18:50:30
Traders Colony,18:51:50,18:52:10
Shahpur Link Road,18:54:10,18:54:30
Nai Abadi,18:55:30,18:55:50
Bhera Pull,18:58:00,18:58:20
Barakahu Bazar,19:00:30,19:00:50
Athal Chowk,19:03:30,19:03:50
Col. Ammanullah Road,19:05:30,19:05:50
Mangu Town,19:06:40,19:07:00
Barakahu Terminal,19:08:50,19:08:50
Satra Meel,19:00:00,19:00:00
Al Wadi Colony,19:01:20,19:01:40
Punjab College,19:02:20,19:02:40
Dhok Badam,19:03:20,19:03:40
Phulgran,19:04:15,19:04:35
Akbar Niazi Hospital,19:05:10,19:05:30
Traders Colony,19:06:50,19:07:10
Shahpur Link Road,19:09:10,19:09:30
Nai Abadi,19:10:30,19:10:50
Bhera Pull,19:13:00,19:13:20
Barakahu Bazar,19:15:30,19:15:50
Athal Chowk,19:18:30,19:18:50
Col. Ammanullah Road,19:20:30,19:20:50
Mangu Town,19:21:40,19:22:00
Barakahu Terminal,19:23:50,19:23:50
Satra Meel,19:15:00,19:15:00
Al Wadi Colony,19:16:20,19:16:40
Punjab College,19:17:20,19:17:40
Dhok Badam,19:18:20,19:18:40
Phulgran,19:19:15,19:19:35
Akbar Niazi Hospital,19:20:10,19:20:30
Traders Colony,19:21:50,19:22:10
Shahpur Link Road,19:24:10,19:24:30
Nai Abadi,19:25:30,19:25:50
Bhera Pull,19:28:00,19:28:20
Barakahu Bazar,19:30:30,19:30:50
Athal Chowk,19:33:30,19:33:50
Col. Ammanullah Road,19:35:30,19:35:50
Mangu Town,19:36:40,19:37:00
Barakahu Terminal,19:38:50,19:38:50
Satra Meel,19:30:00,19:30:00
Al Wadi Colony,19:31:20,19:31:40
Punjab College,19:32:20,19:32:40
Dhok Badam,19:33:20,19:33:40
Phulgran,19:34:15,19:34:35
Akbar Niazi Hospital,19:35:10,19:35:30
Traders Colony,19:36:50,19:37:10
Shahpur Link Road,19:39:10,19:39:30
Nai Abadi,19:40:30,19:40:50
Bhera Pull,19:43:00,19:43:20
Barakahu Bazar,19:45:30,19:45:50
Athal Chowk,19:48:30,19:48:50
Col. Ammanullah Road,19:50:30,19:50:50
Mangu Town,19:51:40,19:52:00
Barakahu Terminal,19:53:50,19:53:50
Satra Meel,19:45:00,19:45:00
Al Wadi Colony,19:46:20,19:46:40
Punjab College,19:47:20,19:47:40
Dhok Badam,19:48:20,19:48:40
Phulgran,19:49:15,19:49:35
Akbar Niazi Hospital,19:50:10,19:50:30
Traders Colony,19:51:50,19:52:10
Shahpur Link Road,19:54:10,19:54:30
Nai Abadi,19:55:30,19:55:50
Bhera Pull,19:58:00,19:58:20
Barakahu Bazar,20:00:30,20:00:50
Athal Chowk,20:03:30,20:03:50
Col. Ammanullah Road,20:05:30,20:05:50
Mangu Town,20:06:40,20:07:00
Barakahu Terminal,20:08:50,20:08:50
Satra Meel,20:00:00,20:00:00
Al Wadi Colony,20:01:20,20:01:40
Punjab College,20:02:20,20:02:40
Dhok Badam,20:03:20,20:03:40
Phulgran,20:04:15,20:04:35
Akbar Niazi Hospital,20:05:10,20:05:30
Traders Colony,20:06:50,20:07:10
Shahpur Link Road,20:09:10,20:09:30
Nai Abadi,20:10:30,20:10:50
Bhera Pull,20:13:00,20:13:20
Barakahu Bazar,20:15:30,20:15:50
Athal Chowk,20:18:30,20:18:50
Col. Ammanullah Road,20:20:30,20:20:50
Mangu Town,20:21:40,20:22:00
Barakahu Terminal,20:23:50,20:23:50
Satra Meel,20:15:00,20:15:00
Al Wadi Colony,20:16:20,20:16:40
Punjab College,20:17:20,20:17:40
Dhok Badam,20:18:20,20:18:40
Phulgran,20:19:15,20:19:35
Akbar Niazi Hospital,20:20:10,20:20:30
Traders Colony,20:21:50,20:22:10
Shahpur Link Road,20:24:10,20:24:30
Nai Abadi,20:25:30,20:25:50
Bhera Pull,20:28:00,20:28:20
Barakahu Bazar,20:30:30,20:30:50
Athal Chowk,20:33:30,20:33:50
Col. Ammanullah Road,20:35:30,20:35:50
Mangu Town,20:36:40,20:37:00
Barakahu Terminal,20:38:50,20:38:50
Satra Meel,20:30:00,20:30:00
Al Wadi Colony,20:31:20,20:31:40
Punjab College,20:32:20,20:32:40
Dhok Badam,20:33:20,20:33:40
Phulgran,20:34:15,20:34:35
Akbar Niazi Hospital,20:35:10,20:35:30
Traders Colony,20:36:50,20:37:10
Shahpur Link Road,20:39:10,20:39:30
Nai Abadi,20:40:30,20:40:50
Bhera Pull,20:43:00,20:43:20
Barakahu Bazar,20:45:30,20:45:50
Athal Chowk,20:48:30,20:48:50
Col. Ammanullah Road,20:50:30,20:50:50
Mangu Town,20:51:40,20:52:00
Barakahu Terminal,20:53:50,20:53:50
Satra Meel,20:45:00,20:45:00
Al Wadi Colony,20:46:20,20:46:40
Punjab College,20:47:20,20:47:40
Dhok Badam,20:48:20,20:48:40
Phulgran,20:49:15,20:49:35
Akbar Niazi Hospital,20:50:10,20:50:30
Traders Colony,20:51:50,20:52:10
Shahpur Link Road,20:54:10,20:54:30
Nai Abadi,20:55:30,20:55:50
Bhera Pull,20:58:00,20:58:20
Barakahu Bazar,21:00:30,21:00:50
Athal Chowk,21:03:30,21:03:50
Col. Ammanullah Road,21:05:30,21:05:50
Mangu Town,21:06:40,21:07:00
Barakahu Terminal,21:08:50,21:08:50
Satra Meel,21:00:00,21:00:00
Al Wadi Colony,21:01:20,21:01:40
Punjab College,21:02:20,21:02:40
Dhok Badam,21:03:20,21:03:40
Phulgran,21:04:15,21:04:35
Akbar Niazi Hospital,21:05:10,21:05:30
Traders Colony,21:06:50,21:07:10
Shahpur Link Road,21:09:10,21:09:30
Nai Abadi,21:10:30,21:10:50
Bhera Pull,21:13:00,21:13:20
Barakahu Bazar,21:15:30,21:15:50
Athal Chowk,21:18:30,21:18:50
Col. Ammanullah Road,21:20:30,21:20:50
Mangu Town,21:21:40,21:22:00
Barakahu Terminal,21:23:50,21:23:50
Satra Meel,21:15:00,21:15:00
Al Wadi Colony,21:16:20,21:16:40
Punjab College,21:17:20,21:17:40
Dhok Badam,21:18:20,21:18:40
Phulgran,21:19:15,21:19:35
Akbar Niazi Hospital,21:20:10,21:20:30
Traders Colony,21:21:50,21:22:10
Shahpur Link Road,21:24:10,21:24:30
Nai Abadi,21:25:30,21:25:50
Bhera Pull,21:28:00,21:28:20
Barakahu Bazar,21:30:30,21:30:50
Athal Chowk,21:33:30,21:33:50
Col. Ammanullah Road,21:35:30,21:35:50
Mangu Town,21:36:40,21:37:00
Barakahu Terminal,21:38:50,21:38:50
Satra Meel,21:30:00,21:30:00
Al Wadi Colony,21:31:20,21:31:40
Punjab College,21:32:20,21:32:40
Dhok Badam,21:33:20,21:33:40
Phulgran,21:34:15,21:34:35
Akbar Niazi Hospital,21:35:10,21:35:30
Traders Colony,21:36:50,21:37:10
Shahpur Link Road,21:39:10,21:39:30
Nai Abadi,21:40:30,21:40:50
Bhera Pull,21:43:00,21:43:20
Barakahu Bazar,21:45:30,21:45:50
Athal Chowk,21:48:30,21:48:50
Col. Ammanullah Road,21:50:30,21:50:50
Mangu Town,21:51:40,21:52:00
Barakahu Terminal,21:53:50,21:53:50
Satra Meel,21:45:00,21:45:00
Al Wadi Colony,21:46:20,21:46:40
Punjab College,21:47:20,21:47:40
Dhok Badam,21:48:20,21:48:40
Phulgran,21:49:15,21:49:35
Akbar Niazi Hospital,21:50:10,21:50:30
Traders Colony,21:51:50,21:52:10
Shahpur Link Road,21:54:10,21:54:30
Nai Abadi,21:55:30,21:55:50
Bhera Pull,21:58:00,21:58:20
Barakahu Bazar,22:00:30,22:00:50
Athal Chowk,22:03:30,22:03:50
Col. Ammanullah Road,22:05:30,22:05:50
Mangu Town,22:06:40,22:07:00
Barakahu Terminal,22:08:50,22:08:50
Satra Meel,22:00:00,22:00:00
Al Wadi Colony,22:01:20,22:01:40
Punjab College,22:02:20,22:02:40
Dhok Badam,22:03:20,22:03:40
Phulgran,22:04:15,22:04:35
Akbar Niazi Hospital,22:05:10,22:05:30
Traders Colony,22:06:50,22:07:10
Shahpur Link Road,22:09:10,22:09:30
Nai Abadi,22:10:30,22:10:50
Bhera Pull,22:13:00,22:13:20
Barakahu Bazar,22:15:30,22:15:50
Athal Chowk,22:18:30,22:18:50
Col. Ammanullah Road,22:20:30,22:20:50
Mangu Town,22:21:40,22:22:00
Barakahu Terminal,22:23:50,22:23:50
