StopName,ArrivalTime,DepartureTime
Capt. Naeem Tufail Shaheed Chow,16:50:00,16:50:00
Tamma Stop,16:51:30,16:51:50
COMSATS University,16:53:40,16:54:00
Hostel City,16:55:40,16:56:00
Gulshan Al Huda Community,16:58:00,16:58:20
Chatta Bakhtawar,16:59:55,17:00:15
Green Avenue,17:02:15,17:02:35
Park View City,17:04:05,17:04:25
Shahzad Town,17:06:55,17:07:15
N.I.H Allergy Center,17:08:50,17:09:10
N.A.R.C Colony,17:11:20,17:11:40
Rawal Dam Colony,17:12:40,17:13:00
School Board Stop,17:13:55,17:14:15
Rawal Town,17:15:45,17:16:05
Garden Avenue,17:17:45,17:18:05
Margalla Town,17:20:35,17:20:55
ITP Driving License Centre,17:23:25,17:23:45
Faizabad,17:26:40,17:27:00
Kach Naar Park I-8,17:29:30,17:29:50
H-8,17:32:00,17:32:20
TNT,17:34:35,17:34:55
Children Hospital,17:35:00,17:35:20
PIMS Hospital,17:36:15,17:36:15
Capt. Naeem Tufail Shaheed Chow,17:10:00,17:10:00
Tamma Stop,17:11:30,17:11:50
COMSATS University,17:13:40,17:14:00
Hostel City,17:15:40,17:16:00
Gulshan Al Huda Community,17:18:00,17:18:20
Chatta Bakhtawar,17:19:55,17:20:15
Green Avenue,17:22:15,17:22:35
Park View City,17:24:05,17:24:25
Shahzad Town,17:26:55,17:27:15
N.I.H Allergy Center,17:28:50,17:29:10
N.A.R.C Colony,17:31:20,17:31:40
Rawal Dam Colony,17:32:40,17:33:00
School Board Stop,17:33:55,17:34:15
Rawal Town,17:35:45,17:36:05
Garden Avenue,17:37:45,17:38:05
Margalla Town,17:40:35,17:40:55
ITP Driving License Centre,17:43:25,17:43:45
Faizabad,17:46:40,17:47:00
Kach Naar Park I-8,17:49:30,17:49:50
H-8,17:52:00,17:52:20
TNT,17:54:35,17:54:55
Children Hospital,17:55:00,17:55:20
PIMS Hospital,17:56:15,17:56:15
Capt. Naeem Tufail Shaheed Chow,17:30:00,17:30:00
Tamma Stop,17:31:30,17:31:50
COMSATS University,17:33:40,17:34:00
Hostel City,17:35:40,17:36:00
Gulshan Al Huda Community,17:38:00,17:38:20
Chatta Bakhtawar,17:39:55,17:40:15
Green Avenue,17:42:15,17:42:35
Park View City,17:44:05,17:44:25
Shahzad Town,17:46:55,17:47:15
N.I.H Allergy Center,17:48:50,17:49:10
N.A.R.C Colony,17:51:20,17:51:40
Rawal Dam Colony,17:52:40,17:53:00
School Board Stop,17:53:55,17:54:15
Rawal Town,17:55:45,17:56:05
Garden Avenue,17:57:45,17:58:05
Margalla Town,18:00:35,18:00:55
ITP Driving License Centre,18:03:25,18:03:45
Faizabad,18:06:40,18:07:00
Kach Naar Park I-8,18:09:30,18:09:50
H-8,18:12:00,18:12:20
TNT,18:14:35,18:14:55
Children Hospital,18:15:00,18:15:20
PIMS Hospital,18:16:15,18:16:15
Capt. Naeem Tufail Shaheed Chow,17:50:00,17:50:00
Tamma Stop,17:51:30,17:51:50
COMSATS University,17:53:40,17:54:00
Hostel City,17:55:40,17:56:00
Gulshan Al Huda Community,17:58:00,17:58:20
Chatta Bakhtawar,17:59:55,18:00:15
Green Avenue,18:02:15,18:02:35
Park View City,18:04:05,18:04:25
Shahzad Town,18:06:55,18:07:15
N.I.H Allergy Center,18:08:50,18:09:10
N.A.R.C Colony,18:11:20,18:11:40
Rawal Dam Colony,18:12:40,18:13:00
School Board Stop,18:13:55,18:14:15
Rawal Town,18:15:45,18:16:05
Garden Avenue,18:17:45,18:18:05
Margalla Town,18:20:35,18:20:55
ITP Driving License Centre,18:23:25,18:23:45
Faizabad,18:26:40,18:27:00
Kach Naar Park I-8,18:29:30,18:29:50
H-8,18:32:00,18:32:20
TNT,18:34:35,18:34:55
Children Hospital,18:35:00,18:35:20
PIMS Hospital,18:36:15,18:36:15
Capt. Naeem Tufail Shaheed Chow,18:10:00,18:10:00
Tamma Stop,18:11:30,18:11:50
COMSATS University,18:13:40,18:14:00
Hostel City,18:15:40,18:16:00
Gulshan Al Huda Community,18:18:00,18:18:20
Chatta Bakhtawar,18:19:55,18:20:15
Green Avenue,18:22:15,18:22:35
Park View City,18:24:05,18:24:25
Shahzad Town,18:26:55,18:27:15
N.I.H Allergy Center,18:28:50,18:29:10
N.A.R.C Colony,18:31:20,18:31:40
Rawal Dam Colony,18:32:40,18:33:00
School Board Stop,18:33:55,18:34:15
Rawal Town,18:35:45,18:36:05
Garden Avenue,18:37:45,18:38:05
Margalla Town,18:40:35,18:40:55
ITP Driving License Centre,18:43:25,18:43:45
Faizabad,18:46:40,18:47:00
Kach Naar Park I-8,18:49:30,18:49:50
H-8,18:52:00,18:52:20
TNT,18:54:35,18:54:55
Children Hospital,18:55:00,18:55:20
PIMS Hospital,18:56:15,18:56:15
Capt. Naeem Tufail Shaheed Chow,18:30:00,18:30:00
Tamma Stop,18:31:30,18:31:50
COMSATS University,18:33:40,18:34:00
Hostel City,18:35:40,18:36:00
Gulshan Al Huda Community,18:38:00,18:38:20
Chatta Bakhtawar,18:39:55,18:40:15
Green Avenue,18:42:15,18:42:35
Park View City,18:44:05,18:44:25
Shahzad Town,18:46:55,18:47:15
N.I.H Allergy Center,18:48:50,18:49:10
N.A.R.C Colony,18:51:20,18:51:40
Rawal Dam Colony,18:52:40,18:53:00
School Board Stop,18:53:55,18:54:15
Rawal Town,18:55:45,18:56:05
Garden Avenue,18:57:45,18:58:05
Margalla Town,19:00:35,19:00:55
ITP Driving License Centre,19:03:25,19:03:45
Faizabad,19:06:40,19:07:00
Kach Naar Park I-8,19:09:30,19:09:50
H-8,19:12:00,19:12:20
TNT,19:14:35,19:14:55
Children Hospital,19:15:00,19:15:20
PIMS Hospital,19:16:15,19:16:15
Capt. Naeem Tufail Shaheed Chow,18:50:00,18:50:00
Tamma Stop,18:51:30,18:51:50
COMSATS University,18:53:40,18:54:00
Hostel City,18:55:40,18:56:00
Gulshan Al Huda Community,18:58:00,18:58:20
Chatta Bakhtawar,18:59:55,19:00:15
Green Avenue,19:02:15,19:02:35
Park View City,19:04:05,19:04:25
Shahzad Town,19:06:55,19:07:15
N.I.H Allergy Center,19:08:50,19:09:10
N.A.R.C Colony,19:11:20,19:11:40
Rawal Dam Colony,19:12:40,19:13:00
School Board Stop,19:13:55,19:14:15
Rawal Town,19:15:45,19:16:05
Garden Avenue,19:17:45,19:18:05
Margalla Town,19:20:35,19:20:55
ITP Driving License Centre,19:23:25,19:23:45
Faizabad,19:26:40,19:27:00
Kach Naar Park I-8,19:29:30,19:29:50
H-8,19:32:00,19:32:20
TNT,19:34:35,19:34:55
Children Hospital,19:35:00,19:35:20
PIMS Hospital,19:36:15,19:36:15
Capt. Naeem Tufail Shaheed Chow,19:10:00,19:10:00
Tamma Stop,19:11:30,19:11:50
COMSATS University,19:13:40,19:14:00
Hostel City,19:15:40,19:16:00
Gulshan Al Huda Community,19:18:00,19:18:20
Chatta Bakhtawar,19:19:55,19:20:15
Green Avenue,19:22:15,19:22:35
Park View City,19:24:05,19:24:25
Shahzad Town,19:26:55,19:27:15
N.I.H Allergy Center,19:28:50,19:29:10
N.A.R.C Colony,19:31:20,19:31:40
Rawal Dam Colony,19:32:40,19:33:00
School Board Stop,19:33:55,19:34:15
Rawal Town,19:35:45,19:36:05
Garden Avenue,19:37:45,19:38:05
Margalla Town,19:40:35,19:40:55
ITP Driving License Centre,19:43:25,19:43:45
Faizabad,19:46:40,19:47:00
Kach Naar Park I-8,19:49:30,19:49:50
H-8,19:52:00,19:52:20
TNT,19:54:35,19:54:55
Children Hospital,19:55:00,19:55:20
PIMS Hospital,19:56:15,19:56:15
Capt. Naeem Tufail Shaheed Chow,19:30:00,19:30:00
Tamma Stop,19:31:30,19:31:50
COMSATS University,19:33:40,19:34:00
Hostel City,19:35:40,19:36:00
Gulshan Al Huda Community,19:38:00,19:38:20
Chatta Bakhtawar,19:39:55,19:40:15
Green Avenue,19:42:15,19:42:35
Park View City,19:44:05,19:44:25
Shahzad Town,19:46:55,19:47:15
N.I.H Allergy Center,19:48:50,19:49:10
N.A.R.C Colony,19:51:20,19:51:40
Rawal Dam Colony,19:52:40,19:53:00
School Board Stop,19:53:55,19:54:15
Rawal Town,19:55:45,19:56:05
Garden Avenue,19:57:45,19:58:05
Margalla Town,20:00:35,20:00:55
ITP Driving License Centre,20:03:25,20:03:45
Faizabad,20:06:40,20:07:00
Kach Naar Park I-8,20:09:30,20:09:50
H-8,20:12:00,20:12:20
TNT,20:14:35,20:14:55
Children Hospital,20:15:00,20:15:20
PIMS Hospital,20:16:15,20:16:15
Capt. Naeem Tufail Shaheed Chow,19:50:00,19:50:00
Tamma Stop,19:51:30,19:51:50
COMSATS University,19:53:40,19:54:00
Hostel City,19:55:40,19:56:00
Gulshan Al Huda Community,19:58:00,19:58:20
Chatta Bakhtawar,19:59:55,20:00:15
Green Avenue,20:02:15,20:02:35
Park View City,20:04:05,20:04:25
Shahzad Town,20:06:55,20:07:15
N.I.H Allergy Center,20:08:50,20:09:10
N.A.R.C Colony,20:11:20,20:11:40
Rawal Dam Colony,20:12:40,20:13:00
School Board Stop,20:13:55,20:14:15
Rawal Town,20:15:45,20:16:05
Garden Avenue,20:17:45,20:18:05
Margalla Town,20:20:35,20:20:55
ITP Driving License Centre,20:23:25,20:23:45
Faizabad,20:26:40,20:27:00
Kach Naar Park I-8,20:29:30,20:29:50
H-8,20:32:00,20:32:20
TNT,20:34:35,20:34:55
Children Hospital,20:35:00,20:35:20
PIMS Hospital,20:36:15,20:36:15
Capt. Naeem Tufail Shaheed Chow,20:10:00,20:10:00
Tamma Stop,20:11:30,20:11:50
COMSATS University,20:13:40,20:14:00
Hostel City,20:15:40,20:16:00
Gulshan Al Huda Community,20:18:00,20:18:20
Chatta Bakhtawar,20:19:55,20:20:15
Green Avenue,20:22:15,20:22:35
Park View City,20:24:05,20:24:25
Shahzad Town,20:26:55,20:27:15
N.I.H Allergy Center,20:28:50,20:29:10
N.A.R.C Colony,20:31:20,20:31:40
Rawal Dam Colony,20:32:40,20:33:00
School Board Stop,20:33:55,20:34:15
Rawal Town,20:35:45,20:36:05
Garden Avenue,20:37:45,20:38:05
Margalla Town,20:40:35,20:40:55
ITP Driving License Centre,20:43:25,20:43:45
Faizabad,20:46:40,20:47:00
Kach Naar Park I-8,20:49:30,20:49:50
H-8,20:52:00,20:52:20
TNT,20:54:35,20:54:55
Children Hospital,20:55:00,20:55:20
PIMS Hospital,20:56:15,20:56:15
Capt. Naeem Tufail Shaheed Chow,20:30:00,20:30:00
Tamma Stop,20:31:30,20:31:50
COMSATS University,20:33:40,20:34:00
Hostel City,20:35:40,20:36:00
Gulshan Al Huda Community,20:38:00,20:38:20
Chatta Bakhtawar,20:39:55,20:40:15
Green Avenue,20:42:15,20:42:35
Park View City,20:44:05,20:44:25
Shahzad Town,20:46:55,20:47:15
N.I.H Allergy Center,20:48:50,20:49:10
N.A.R.C Colony,20:51:20,20:51:40
Rawal Dam Colony,20:52:40,20:53:00
School Board Stop,20:53:55,20:54:15
Rawal Town,20:55:45,20:56:05
Garden Avenue,20:57:45,20:58:05
Margalla Town,21:00:35,21:00:55
ITP Driving License Centre,21:03:25,21:03:45
Faizabad,21:06:40,21:07:00
Kach Naar Park I-8,21:09:30,21:09:50
H-8,21:12:00,21:12:20
TNT,21:14:35,21:14:55
Children Hospital,21:15:00,21:15:20
PIMS Hospital,21:16:15,21:16:15
Capt. Naeem Tufail Shaheed Chow,20:50:00,20:50:00
Tamma Stop,20:51:30,20:51:50
COMSATS University,20:53:40,20:54:00
Hostel City,20:55:40,20:56:00
Gulshan Al Huda Community,20:58:00,20:58:20
Chatta Bakhtawar,20:59:55,21:00:15
Green Avenue,21:02:15,21:02:35
Park View City,21:04:05,21:04:25
Shahzad Town,21:06:55,21:07:15
N.I.H Allergy Center,21:08:50,21:09:10
N.A.R.C Colony,21:11:20,21:11:40
Rawal Dam Colony,21:12:40,21:13:00
School Board Stop,21:13:55,21:14:15
Rawal Town,21:15:45,21:16:05
Garden Avenue,21:17:45,21:18:05
Margalla Town,21:20:35,21:20:55
ITP Driving License Centre,21:23:25,21:23:45
Faizabad,21:26:40,21:27:00
Kach Naar Park I-8,21:29:30,21:29:50
H-8,21:32:00,21:32:20
TNT,21:34:35,21:34:55
Children Hospital,21:35:00,21:35:20
PIMS Hospital,21:36:15,21:36:15
Capt. Naeem Tufail Shaheed Chow,21:10:00,21:10:00
Tamma Stop,21:11:30,21:11:50
COMSATS University,21:13:40,21:14:00
Hostel City,21:15:40,21:16:00
Gulshan Al Huda Community,21:18:00,21:18:20
Chatta Bakhtawar,21:19:55,21:20:15
Green Avenue,21:22:15,21:22:35
Park View City,21:24:05,21:24:25
Shahzad Town,21:26:55,21:27:15
N.I.H Allergy Center,21:28:50,21:29:10
N.A.R.C Colony,21:31:20,21:31:40
Rawal Dam Colony,21:32:40,21:33:00
School Board Stop,21:33:55,21:34:15
Rawal Town,21:35:45,21:36:05
Garden Avenue,21:37:45,21:38:05
Margalla Town,21:40:35,21:40:55
ITP Driving License Centre,21:43:25,21:43:45
Faizabad,21:46:40,21:47:00
Kach Naar Park I-8,21:49:30,21:49:50
H-8,21:52:00,21:52:20
TNT,21:54:35,21:54:55
Children Hospital,21:55:00,21:55:20
PIMS Hospital,21:56:15,21:56:15
Capt. Naeem Tufail Shaheed Chow,21:30:00,21:30:00
Tamma Stop,21:31:30,21:31:50
COMSATS University,21:33:40,21:34:00
Hostel City,21:35:40,21:36:00
Gulshan Al Huda Community,21:38:00,21:38:20
Chatta Bakhtawar,21:39:55,21:40:15
Green Avenue,21:42:15,21:42:35
Park View City,21:44:05,21:44:25
Shahzad Town,21:46:55,21:47:15
N.I.H Allergy Center,21:48:50,21:49:10
N.A.R.C Colony,21:51:20,21:51:40
Rawal Dam Colony,21:52:40,21:53:00
School Board Stop,21:53:55,21:54:15
Rawal Town,21:55:45,21:56:05
Garden Avenue,21:57:45,21:58:05
Margalla Town,22:00:35,22:00:55
ITP Driving License Centre,22:03:25,22:03:45
Faizabad,22:06:40,22:07:00
Kach Naar Park I-8,22:09:30,22:09:50
H-8,22:12:00,22:12:20
TNT,22:14:35,22:14:55
Children Hospital,22:15:00,22:15:20
PIMS Hospital,22:16:15,22:16:15
Capt. Naeem Tufail Shaheed Chow,21:50:00,21:50:00
Tamma Stop,21:51:30,21:51:50
COMSATS University,21:53:40,21:54:00
Hostel City,21:55:40,21:56:00
Gulshan Al Huda Community,21:58:00,21:58:20
Chatta Bakhtawar,21:59:55,22:00:15
Green Avenue,22:02:15,22:02:35
Park View City,22:04:05,22:04:25
Shahzad Town,22:06:55,22:07:15
N.I.H Allergy Center,22:08:50,22:09:10
N.A.R.C Colony,22:11:20,22:11:40
Rawal Dam Colony,22:12:40,22:13:00
School Board Stop,22:13:55,22:14:15
Rawal Town,22:15:45,22:16:05
Garden Avenue,22:17:45,22:18:05
Margalla Town,22:20:35,22:20:55
ITP Driving License Centre,22:23:25,22:23:45
Faizabad,22:26:40,22:27:00
Kach Naar Park I-8,22:29:30,22:29:50
H-8,22:32:00,22:32:20
TNT,22:34:35,22:34:55
Children Hospital,22:35:00,22:35:20
PIMS Hospital,22:36:15,22:36:15
