StopName,ArrivalTime,DepartureTime
Kashmir Chowk,08:45:21,08:45:41
Dhokri Chowk,08:47:40,08:48:00
Lake view Park,08:51:50,08:52:10
Malpur,08:54:20,08:54:40
Shahdara,08:57:40,08:58:00
Barahkahu,08:59:40,08:59:40
Mandi Morh,08:30:00,08:30:00
Pully Stop,08:31:30,08:31:50
CDA Stop,08:33:12,08:33:32
Katarian Chungi,08:34:56,08:35:16
Katarian Chungi,08:36:36,08:36:56
Pindora,08:38:36,08:38:56
JP Metro Station,08:41:36,08:41:56
Faizabad Metro Station,08:45:46,08:46:06
ITP Driving Licence Centre,08:49:26,08:49:46
Margalla Town,08:52:26,08:52:46
Garden Avenue,08:54:26,08:54:46
Rawal Dam Chowk,08:57:06,08:57:26
Kashmir Chowk,09:00:21,09:00:41
Dhokri Chowk,09:02:40,09:03:00
Lake view Park,09:06:50,09:07:10
Malpur,09:09:20,09:09:40
Shahdara,09:12:40,09:13:00
Barahkahu,09:14:40,09:14:40
Mandi Morh,08:45:00,08:45:00
Pully Stop,08:46:30,08:46:50
CDA Stop,08:48:12,08:48:32
Katarian Chungi,08:49:56,08:50:16
Katarian Chungi,08:51:36,08:51:56
Pindora,08:53:36,08:53:56
JP Metro Station,08:56:36,08:56:56
Faizabad Metro Station,09:00:46,09:01:06
ITP Driving Licence Centre,09:04:26,09:04:46
Margalla Town,09:07:26,09:07:46
Garden Avenue,09:09:26,09:09:46
Rawal Dam Chowk,09:12:06,09:12:26
Kashmir Chowk,09:15:21,09:15:41
Dhokri Chowk,09:17:40,09:18:00
Lake view Park,09:21:50,09:22:10
Malpur,09:24:20,09:24:40
Shahdara,09:27:40,09:28:00
Barahkahu,09:29:40,09:29:40
Mandi Morh,09:00:00,09:00:00
Pully Stop,09:01:30,09:01:50
CDA Stop,09:03:12,09:03:32
Katarian Chungi,09:04:56,09:05:16
Katarian Chungi,09:06:36,09:06:56
Pindora,09:08:36,09:08:56
JP Metro Station,09:11:36,09:11:56
Faizabad Metro Station,09:15:46,09:16:06
ITP Driving Licence Centre,09:19:26,09:19:46
Margalla Town,09:22:26,09:22:46
Garden Avenue,09:24:26,09:24:46
Rawal Dam Chowk,09:27:06,09:27:26
Kashmir Chowk,09:30:21,09:30:41
Dhokri Chowk,09:32:40,09:33:00
Lake view Park,09:36:50,09:37:10
Malpur,09:39:20,09:39:40
Shahdara,09:42:40,09:43:00
Barahkahu,09:44:40,09:44:40
Mandi Morh,09:15:00,09:15:00
Pully Stop,09:16:30,09:16:50
CDA Stop,09:18:12,09:18:32
Katarian Chungi,09:19:56,09:20:16
Katarian Chungi,09:21:36,09:21:56
Pindora,09:23:36,09:23:56
JP Metro Station,09:26:36,09:26:56
Faizabad Metro Station,09:30:46,09:31:06
ITP Driving Licence Centre,09:34:26,09:34:46
Margalla Town,09:37:26,09:37:46
Garden Avenue,09:39:26,09:39:46
Rawal Dam Chowk,09:42:06,09:42:26
Kashmir Chowk,09:45:21,09:45:41
Dhokri Chowk,09:47:40,09:48:00
Lake view Park,09:51:50,09:52:10
Malpur,09:54:20,09:54:40
Shahdara,09:57:40,09:58:00
Barahkahu,09:59:40,09:59:40
Mandi Morh,09:30:00,09:30:00
Pully Stop,09:31:30,09:31:50
CDA Stop,09:33:12,09:33:32
Katarian Chungi,09:34:56,09:35:16
Katarian Chungi,09:36:36,09:36:56
Pindora,09:38:36,09:38:56
JP Metro Station,09:41:36,09:41:56
Faizabad Metro Station,09:45:46,09:46:06
ITP Driving Licence Centre,09:49:26,09:49:46
Margalla Town,09:52:26,09:52:46
Garden Avenue,09:54:26,09:54:46
Rawal Dam Chowk,09:57:06,09:57:26
Kashmir Chowk,10:00:21,10:00:41
Dhokri Chowk,10:02:40,10:03:00
Lake view Park,10:06:50,10:07:10
Malpur,10:09:20,10:09:40
Shahdara,10:12:40,10:13:00
Barahkahu,10:14:40,10:14:40
Mandi Morh,09:45:00,09:45:00
Pully Stop,09:46:30,09:46:50
CDA Stop,09:48:12,09:48:32
Katarian Chungi,09:49:56,09:50:16
Katarian Chungi,09:51:36,09:51:56
Pindora,09:53:36,09:53:56
JP Metro Station,09:56:36,09:56:56
Faizabad Metro Station,10:00:46,10:01:06
ITP Driving Licence Centre,10:04:26,10:04:46
Margalla Town,10:07:26,10:07:46
Garden Avenue,10:09:26,10:09:46
Rawal Dam Chowk,10:12:06,10:12:26
Kashmir Chowk,10:15:21,10:15:41
Dhokri Chowk,10:17:40,10:18:00
Lake view Park,10:21:50,10:22:10
Malpur,10:24:20,10:24:40
Shahdara,10:27:40,10:28:00
Barahkahu,10:29:40,10:29:40
Mandi Morh,10:00:00,10:00:00
Pully Stop,10:01:30,10:01:50
CDA Stop,10:03:12,10:03:32
Katarian Chungi,10:04:56,10:05:16
Katarian Chungi,10:06:36,10:06:56
Pindora,10:08:36,10:08:56
JP Metro Station,10:11:36,10:11:56
Faizabad Metro Station,10:15:46,10:16:06
ITP Driving Licence Centre,10:19:26,10:19:46
Margalla Town,10:22:26,10:22:46
Garden Avenue,10:24:26,10:24:46
Rawal Dam Chowk,10:27:06,10:27:26
Kashmir Chowk,10:30:21,10:30:41
Dhokri Chowk,10:32:40,10:33:00
Lake view Park,10:36:50,10:37:10
Malpur,10:39:20,10:39:40
Shahdara,10:42:40,10:43:00
Barahkahu,10:44:40,10:44:40
Mandi Morh,10:15:00,10:15:00
Pully Stop,10:16:30,10:16:50
CDA Stop,10:18:12,10:18:32
Katarian Chungi,10:19:56,10:20:16
Katarian Chungi,10:21:36,10:21:56
Pindora,10:23:36,10:23:56
JP Metro Station,10:26:36,10:26:56
Faizabad Metro Station,10:30:46,10:31:06
ITP Driving Licence Centre,10:34:26,10:34:46
Margalla Town,10:37:26,10:37:46
Garden Avenue,10:39:26,10:39:46
Rawal Dam Chowk,10:42:06,10:42:26
Kashmir Chowk,10:45:21,10:45:41
Dhokri Chowk,10:47:40,10:48:00
Lake view Park,10:51:50,10:52:10
Malpur,10:54:20,10:54:40
Shahdara,10:57:40,10:58:00
Barahkahu,10:59:40,10:59:40
Mandi Morh,10:30:00,10:30:00
Pully Stop,10:31:30,10:31:50
CDA Stop,10:33:12,10:33:32
Katarian Chungi,10:34:56,10:35:16
Katarian Chungi,10:36:36,10:36:56
Pindora,10:38:36,10:38:56
JP Metro Station,10:41:36,10:41:56
Faizabad Metro Station,10:45:46,10:46:06
ITP Driving Licence Centre,10:49:26,10:49:46
Margalla Town,10:52:26,10:52:46
Garden Avenue,10:54:26,10:54:46
Rawal Dam Chowk,10:57:06,10:57:26
Kashmir Chowk,11:00:21,11:00:41
Dhokri Chowk,11:02:40,11:03:00
Lake view Park,11:06:50,11:07:10
Malpur,11:09:20,11:09:40
Shahdara,11:12:40,11:13:00
Barahkahu,11:14:40,11:14:40
Mandi Morh,10:45:00,10:45:00
Pully Stop,10:46:30,10:46:50
CDA Stop,10:48:12,10:48:32
Katarian Chungi,10:49:56,10:50:16
Katarian Chungi,10:51:36,10:51:56
Pindora,10:53:36,10:53:56
JP Metro Station,10:56:36,10:56:56
Faizabad Metro Station,11:00:46,11:01:06
ITP Driving Licence Centre,11:04:26,11:04:46
Margalla Town,11:07:26,11:07:46
Garden Avenue,11:09:26,11:09:46
Rawal Dam Chowk,11:12:06,11:12:26
Kashmir Chowk,11:15:21,11:15:41
Dhokri Chowk,11:17:40,11:18:00
Lake view Park,11:21:50,11:22:10
Malpur,11:24:20,11:24:40
Shahdara,11:27:40,11:28:00
Barahkahu,11:29:40,11:29:40
Mandi Morh,11:00:00,11:00:00
Pully Stop,11:01:30,11:01:50
CDA Stop,11:03:12,11:03:32
Katarian Chungi,11:04:56,11:05:16
Katarian Chungi,11:06:36,11:06:56
Pindora,11:08:36,11:08:56
JP Metro Station,11:11:36,11:11:56
Faizabad Metro Station,11:15:46,11:16:06
ITP Driving Licence Centre,11:19:26,11:19:46
Margalla Town,11:22:26,11:22:46
Garden Avenue,11:24:26,11:24:46
Rawal Dam Chowk,11:27:06,11:27:26
Kashmir Chowk,11:30:21,11:30:41
Dhokri Chowk,11:32:40,11:33:00
Lake view Park,11:36:50,11:37:10
Malpur,11:39:20,11:39:40
Shahdara,11:42:40,11:43:00
Barahkahu,11:44:40,11:44:40
Mandi Morh,11:15:00,11:15:00
Pully Stop,11:16:30,11:16:50
CDA Stop,11:18:12,11:18:32
Katarian Chungi,11:19:56,11:20:16
Katarian Chungi,11:21:36,11:21:56
Pindora,11:23:36,11:23:56
JP Metro Station,11:26:36,11:26:56
Faizabad Metro Station,11:30:46,11:31:06
ITP Driving Licence Centre,11:34:26,11:34:46
Margalla Town,11:37:26,11:37:46
Garden Avenue,11:39:26,11:39:46
Rawal Dam Chowk,11:42:06,11:42:26
Kashmir Chowk,11:45:21,11:45:41
Dhokri Chowk,11:47:40,11:48:00
Lake view Park,11:51:50,11:52:10
Malpur,11:54:20,11:54:40
Shahdara,11:57:40,11:58:00
Barahkahu,11:59:40,11:59:40
Mandi Morh,11:30:00,11:30:00
Pully Stop,11:31:30,11:31:50
CDA Stop,11:33:12,11:33:32
Katarian Chungi,11:34:56,11:35:16
Katarian Chungi,11:36:36,11:36:56
Pindora,11:38:36,11:38:56
JP Metro Station,11:41:36,11:41:56
Faizabad Metro Station,11:45:46,11:46:06
ITP Driving Licence Centre,11:49:26,11:49:46
Margalla Town,11:52:26,11:52:46
Garden Avenue,11:54:26,11:54:46
Rawal Dam Chowk,11:57:06,11:57:26
Kashmir Chowk,12:00:21,12:00:41
Dhokri Chowk,12:02:40,12:03:00
Lake view Park,12:06:50,12:07:10
Malpur,12:09:20,12:09:40
Shahdara,12:12:40,12:13:00
Barahkahu,12:14:40,12:14:40
Mandi Morh,11:45:00,11:45:00
Pully Stop,11:46:30,11:46:50
CDA Stop,11:48:12,11:48:32
Katarian Chungi,11:49:56,11:50:16
Katarian Chungi,11:51:36,11:51:56
Pindora,11:53:36,11:53:56
JP Metro Station,11:56:36,11:56:56
Faizabad Metro Station,12:00:46,12:01:06
ITP Driving Licence Centre,12:04:26,12:04:46
Margalla Town,12:07:26,12:07:46
Garden Avenue,12:09:26,12:09:46
Rawal Dam Chowk,12:12:06,12:12:26
Kashmir Chowk,12:15:21,12:15:41
Dhokri Chowk,12:17:40,12:18:00
Lake view Park,12:21:50,12:22:10
Malpur,12:24:20,12:24:40
Shahdara,12:27:40,12:28:00
Barahkahu,12:29:40,12:29:40
Mandi Morh,12:00:00,12:00:00
Pully Stop,12:01:30,12:01:50
CDA Stop,12:03:12,12:03:32
Katarian Chungi,12:04:56,12:05:16
Katarian Chungi,12:06:36,12:06:56
Pindora,12:08:36,12:08:56
JP Metro Station,12:11:36,12:11:56
Faizabad Metro Station,12:15:46,12:16:06
ITP Driving Licence Centre,12:19:26,12:19:46
Margalla Town,12:22:26,12:22:46
Garden Avenue,12:24:26,12:24:46
Rawal Dam Chowk,12:27:06,12:27:26
Kashmir Chowk,12:30:21,12:30:41
Dhokri Chowk,12:32:40,12:33:00
Lake view Park,12:36:50,12:37:10
Malpur,12:39:20,12:39:40
Shahdara,12:42:40,12:43:00
Barahkahu,12:44:40,12:44:40
Mandi Morh,12:15:00,12:15:00
Pully Stop,12:16:30,12:16:50
CDA Stop,12:18:12,12:18:32
Katarian Chungi,12:19:56,12:20:16
Katarian Chungi,12:21:36,12:21:56
Pindora,12:23:36,12:23:56
JP Metro Station,12:26:36,12:26:56
Faizabad Metro Station,12:30:46,12:31:06
ITP Driving Licence Centre,12:34:26,12:34:46
Margalla Town,12:37:26,12:37:46
Garden Avenue,12:39:26,12:39:46
Rawal Dam Chowk,12:42:06,12:42:26
Kashmir Chowk,12:45:21,12:45:41
Dhokri Chowk,12:47:40,12:48:00
Lake view Park,12:51:50,12:52:10
Malpur,12:54:20,12:54:40
Shahdara,12:57:40,12:58:00
Barahkahu,12:59:40,12:59:40
Mandi Morh,12:30:00,12:30:00
Pully Stop,12:31:30,12:31:50
CDA Stop,12:33:12,12:33:32
Katarian Chungi,12:34:56,12:35:16
Katarian Chungi,12:36:36,12:36:56
Pindora,12:38:36,12:38:56
JP Metro Station,12:41:36,12:41:56
Faizabad Metro Station,12:45:46,12:46:06
ITP Driving Licence Centre,12:49:26,12:49:46
Margalla Town,12:52:26,12:52:46
Garden Avenue,12:54:26,12:54:46
Rawal Dam Chowk,12:57:06,12:57:26
Kashmir Chowk,13:00:21,13:00:41
Dhokri Chowk,13:02:40,13:03:00
Lake view Park,13:06:50,13:07:10
Malpur,13:09:20,13:09:40
Shahdara,13:12:40,13:13:00
Barahkahu,13:14:40,13:14:40
Mandi Morh,12:45:00,12:45:00
Pully Stop,12:46:30,12:46:50
CDA Stop,12:48:12,12:48:32
Katarian Chungi,12:49:56,12:50:16
Katarian Chungi,12:51:36,12:51:56
Pindora,12:53:36,12:53:56
JP Metro Station,12:56:36,12:56:56
Faizabad Metro Station,13:00:46,13:01:06
ITP Driving Licence Centre,13:04:26,13:04:46
Margalla Town,13:07:26,13:07:46
Garden Avenue,13:09:26,13:09:46
Rawal Dam Chowk,13:12:06,13:12:26
Kashmir Chowk,13:15:21,13:15:41
Dhokri Chowk,13:17:40,13:18:00
Lake view Park,13:21:50,13:22:10
Malpur,13:24:20,13:24:40
Shahdara,13:27:40,13:28:00
Barahkahu,13:29:40,13:29:40
Mandi Morh,13:00:00,13:00:00
Pully Stop,13:01:30,13:01:50
CDA Stop,13:03:12,13:03:32
Katarian Chungi,13:04:56,13:05:16
Katarian Chungi,13:06:36,13:06:56
Pindora,13:08:36,13:08:56
JP Metro Station,13:11:36,13:11:56
Faizabad Metro Station,13:15:46,13:16:06
ITP Driving Licence Centre,13:19:26,13:19:46
Margalla Town,13:22:26,13:22:46
Garden Avenue,13:24:26,13:24:46
Rawal Dam Chowk,13:27:06,13:27:26
Kashmir Chowk,13:30:21,13:30:41
Dhokri Chowk,13:32:40,13:33:00
Lake view Park,13:36:50,13:37:10
Malpur,13:39:20,13:39:40
Shahdara,13:42:40,13:43:00
Barahkahu,13:44:40,13:44:40
Mandi Morh,13:15:00,13:15:00
Pully Stop,13:16:30,13:16:50
CDA Stop,13:18:12,13:18:32
Katarian Chungi,13:19:56,13:20:16
Katarian Chungi,13:21:36,13:21:56
Pindora,13:23:36,13:23:56
JP Metro Station,13:26:36,13:26:56
Faizabad Metro Station,13:30:46,13:31:06
ITP Driving Licence Centre,13:34:26,13:34:46
Margalla Town,13:37:26,13:37:46
Garden Avenue,13:39:26,13:39:46
Rawal Dam Chowk,13:42:06,13:42:26
Kashmir Chowk,13:45:21,13:45:41
Dhokri Chowk,13:47:40,13:48:00
Lake view Park,13:51:50,13:52:10
Malpur,13:54:20,13:54:40
Shahdara,13:57:40,13:58:00
Barahkahu,13:59:40,13:59:40
Mandi Morh,13:30:00,13:30:00
Pully Stop,13:31:30,13:31:50
CDA Stop,13:33:12,13:33:32
Katarian Chungi,13:34:56,13:35:16
Katarian Chungi,13:36:36,13:36:56
Pindora,13:38:36,13:38:56
JP Metro Station,13:41:36,13:41:56
Faizabad Metro Station,13:45:46,13:46:06
ITP Driving Licence Centre,13:49:26,13:49:46
Margalla Town,13:52:26,13:52:46
Garden Avenue,13:54:26,13:54:46
Rawal Dam Chowk,13:57:06,13:57:26
Kashmir Chowk,14:00:21,14:00:41
Dhokri Chowk,14:02:40,14:03:00
Lake view Park,14:06:50,14:07:10
Malpur,14:09:20,14:09:40
Shahdara,14:12:40,14:13:00
Barahkahu,14:14:40,14:14:40
Mandi Morh,13:45:00,13:45:00
Pully Stop,13:46:30,13:46:50
CDA Stop,13:48:12,13:48:32
Katarian Chungi,13:49:56,13:50:16
Katarian Chungi,13:51:36,13:51:56
Pindora,13:53:36,13:53:56
JP Metro Station,13:56:36,13:56:56
Faizabad Metro Station,14:00:46,14:01:06
ITP Driving Licence Centre,14:04:26,14:04:46
Margalla Town,14:07:26,14:07:46
Garden Avenue,14:09:26,14:09:46
Rawal Dam Chowk,14:12:06,14:12:26
Kashmir Chowk,14:15:21,14:15:41
Dhokri Chowk,14:17:40,14:18:00
Lake view Park,14:21:50,14:22:10
Malpur,14:24:20,14:24:40
Shahdara,14:27:40,14:28:00
Barahkahu,14:29:40,14:29:40
Mandi Morh,14:00:00,14:00:00
Pully Stop,14:01:30,14:01:50
CDA Stop,14:03:12,14:03:32
Katarian Chungi,14:04:56,14:05:16
Katarian Chungi,14:06:36,14:06:56
Pindora,14:08:36,14:08:56
JP Metro Station,14:11:36,14:11:56
Faizabad Metro Station,14:15:46,14:16:06
ITP Driving Licence Centre,14:19:26,14:19:46
Margalla Town,14:22:26,14:22:46
Garden Avenue,14:24:26,14:24:46
Rawal Dam Chowk,14:27:06,14:27:26
Kashmir Chowk,14:30:21,14:30:41
Dhokri Chowk,14:32:40,14:33:00
Lake view Park,14:36:50,14:37:10
Malpur,14:39:20,14:39:40
Shahdara,14:42:40,14:43:00
Barahkahu,14:44:40,14:44:40
Mandi Morh,14:15:00,14:15:00
Pully Stop,14:16:30,14:16:50
CDA Stop,14:18:12,14:18:32
Katarian Chungi,14:19:56,14:20:16
Katarian Chungi,14:21:36,14:21:56
Pindora,14:23:36,14:23:56
JP Metro Station,14:26:36,14:26:56
Faizabad Metro Station,14:30:46,14:31:06
ITP Driving Licence Centre,14:34:26,14:34:46
Margalla Town,14:37:26,14:37:46
Garden Avenue,14:39:26,14:39:46
Rawal Dam Chowk,14:42:06,14:42:26
Kashmir Chowk,14:45:21,14:45:41
Dhokri Chowk,14:47:40,14:48:00
Lake view Park,14:51:50,14:52:10
Malpur,14:54:20,14:54:40
Shahdara,14:57:40,14:58:00
Barahkahu,14:59:40,14:59:40
Mandi Morh,14:30:00,14:30:00
Pully Stop,14:31:30,14:31:50
CDA Stop,14:33:12,14:33:32
Katarian Chungi,14:34:56,14:35:16
Katarian Chungi,14:36:36,14:36:56
Pindora,14:38:36,14:38:56
JP Metro Station,14:41:36,14:41:56
Faizabad Metro Station,14:45:46,14:46:06
ITP Driving Licence Centre,14:49:26,14:49:46
Margalla Town,14:52:26,14:52:46
Garden Avenue,14:54:26,14:54:46
Rawal Dam Chowk,14:57:06,14:57:26
Kashmir Chowk,15:00:21,15:00:41
Dhokri Chowk,15:02:40,15:03:00
Lake view Park,15:06:50,15:07:10
Malpur,15:09:20,15:09:40
Shahdara,15:12:40,15:13:00
Barahkahu,15:14:40,15:14:40
Mandi Morh,14:45:00,14:45:00
Pully Stop,14:46:30,14:46:50
CDA Stop,14:48:12,14:48:32
Katarian Chungi,14:49:56,14:50:16
Katarian Chungi,14:51:36,14:51:56
Pindora,14:53:36,14:53:56
JP Metro Station,14:56:36,14:56:56
Faizabad Metro Station,15:00:46,15:01:06
ITP Driving Licence Centre,15:04:26,15:04:46
Margalla Town,15:07:26,15:07:46
Garden Avenue,15:09:26,15:09:46
Rawal Dam Chowk,15:12:06,15:12:26
Kashmir Chowk,15:15:21,15:15:41
Dhokri Chowk,15:17:40,15:18:00
Lake view Park,15:21:50,15:22:10
Malpur,15:24:20,15:24:40
Shahdara,15:27:40,15:28:00
Barahkahu,15:29:40,15:29:40
Mandi Morh,15:00:00,15:00:00
Pully Stop,15:01:30,15:01:50
CDA Stop,15:03:12,15:03:32
Katarian Chungi,15:04:56,15:05:16
Katarian Chungi,15:06:36,15:06:56
Pindora,15:08:36,15:08:56
JP Metro Station,15:11:36,15:11:56
Faizabad Metro Station,15:15:46,15:16:06
ITP Driving Licence Centre,15:19:26,15:19:46
Margalla Town,15:22:26,15:22:46
Garden Avenue,15:24:26,15:24:46
Rawal Dam Chowk,15:27:06,15:27:26
Kashmir Chowk,15:30:21,15:30:41
Dhokri Chowk,15:32:40,15:33:00
Lake view Park,15:36:50,15:37:10
Malpur,15:39:20,15:39:40
Shahdara,15:42:40,15:43:00
Barahkahu,15:44:40,15:44:40
Mandi Morh,15:15:00,15:15:00
Pully Stop,15:16:30,15:16:50
CDA Stop,15:18:12,15:18:32
Katarian Chungi,15:19:56,15:20:16
Katarian Chungi,15:21:36,15:21:56
Pindora,15:23:36,15:23:56
JP Metro Station,15:26:36,15:26:56
Faizabad Metro Station,15:30:46,15:31:06
ITP Driving Licence Centre,15:34:26,15:34:46
Margalla Town,15:37:26,15:37:46
Garden Avenue,15:39:26,15:39:46
Rawal Dam Chowk,15:42:06,15:42:26
Kashmir Chowk,15:45:21,15:45:41
Dhokri Chowk,15:47:40,15:48:00
Lake view Park,15:51:50,15:52:10
Malpur,15:54:20,15:54:40
Shahdara,15:57:40,15:58:00
Barahkahu,15:59:40,15:59:40
Mandi Morh,15:30:00,15:30:00
Pully Stop,15:31:30,15:31:50
CDA Stop,15:33:12,15:33:32
Katarian Chungi,15:34:56,15:35:16
Katarian Chungi,15:36:36,15:36:56
Pindora,15:38:36,15:38:56
JP Metro Station,15:41:36,15:41:56
Faizabad Metro Station,15:45:46,15:46:06
ITP Driving Licence Centre,15:49:26,15:49:46
Margalla Town,15:52:26,15:52:46
Garden Avenue,15:54:26,15:54:46
Rawal Dam Chowk,15:57:06,15:57:26
Kashmir Chowk,16:00:21,16:00:41
Dhokri Chowk,16:02:40,16:03:00
Lake view Park,16:06:50,16:07:10
Malpur,16:09:20,16:09:40
Shahdara,16:12:40,16:13:00
Barahkahu,16:14:40,16:14:40
Mandi Morh,15:45:00,15:45:00
Pully Stop,15:46:30,15:46:50
CDA Stop,15:48:12,15:48:32
Katarian Chungi,15:49:56,15:50:16
Katarian Chungi,15:51:36,15:51:56
Pindora,15:53:36,15:53:56
JP Metro Station,15:56:36,15:56:56
Faizabad Metro Station,16:00:46,16:01:06
ITP Driving Licence Centre,16:04:26,16:04:46
Margalla Town,16:07:26,16:07:46
Garden Avenue,16:09:26,16:09:46
Rawal Dam Chowk,16:12:06,16:12:26
Kashmir Chowk,16:15:21,16:15:41
Dhokri Chowk,16:17:40,16:18:00
Lake view Park,16:21:50,16:22:10
Malpur,16:24:20,16:24:40
Shahdara,16:27:40,16:28:00
Barahkahu,16:29:40,16:29:40
Mandi Morh,16:00:00,16:00:00
Pully Stop,16:01:30,16:01:50
CDA Stop,16:03:12,16:03:32
Katarian Chungi,16:04:56,16:05:16
Katarian Chungi,16:06:36,16:06:56
Pindora,16:08:36,16:08:56
JP Metro Station,16:11:36,16:11:56
Faizabad Metro Station,16:15:46,16:16:06
ITP Driving Licence Centre,16:19:26,16:19:46
Margalla Town,16:22:26,16:22:46
Garden Avenue,16:24:26,16:24:46
Rawal Dam Chowk,16:27:06,16:27:26
Kashmir Chowk,16:30:21,16:30:41
Dhokri Chowk,16:32:40,16:33:00
Lake view Park,16:36:50,16:37:10
Malpur,16:39:20,16:39:40
Shahdara,16:42:40,16:43:00
Barahkahu,16:44:40,16:44:40
Mandi Morh,16:15:00,16:15:00
Pully Stop,16:16:30,16:16:50
CDA Stop,16:18:12,16:18:32
Katarian Chungi,16:19:56,16:20:16
Katarian Chungi,16:21:36,16:21:56
Pindora,16:23:36,16:23:56
JP Metro Station,16:26:36,16:26:56
Faizabad Metro Station,16:30:46,16:31:06
ITP Driving Licence Centre,16:34:26,16:34:46
Margalla Town,16:37:26,16:37:46
Garden Avenue,16:39:26,16:39:46
Rawal Dam Chowk,16:42:06,16:42:26
Kashmir Chowk,16:45:21,16:45:41
Dhokri Chowk,16:47:40,16:48:00
Lake view Park,16:51:50,16:52:10
Malpur,16:54:20,16:54:40
Shahdara,16:57:40,16:58:00
Barahkahu,16:59:40,16:59:40
Mandi Morh,16:30:00,16:30:00
Pully Stop,16:31:30,16:31:50
CDA Stop,16:33:12,16:33:32
Katarian Chungi,16:34:56,16:35:16
