StopName,ArrivalTime,DepartureTime
D-12 Markaz,09:46:10,09:46:30
IESCO D-12,09:47:50,09:48:10
D-12 Service Road,09:50:20,09:50:40
E-11/2 / FECHS / Islamabad International Hospite,09:53:10,09:53:30
Multy Stop/Islamabad Gardens,09:56:20,09:56:40
NPF Housing Society,09:58:10,09:58:30
Khayaban e Iqbal,10:01:00,10:01:20
Sumbal Road,10:03:35,10:03:55
G10/G11,10:06:25,10:06:45
Sunday Bazar,10:09:25,10:09:45
G-10 Metro Station,10:10:55,10:11:15
Police Foundation,10:13:35,10:13:55
Nust Metro Station,10:17:15,10:17:15
D-12,09:50:00,09:50:00
D-12 Markaz,09:51:10,09:51:30
IESCO D-12,09:52:50,09:53:10
D-12 Service Road,09:55:20,09:55:40
E-11/2 / FECHS / Islamabad International Hospite,09:58:10,09:58:30
Multy Stop/Islamabad Gardens,10:01:20,10:01:40
NPF Housing Society,10:03:10,10:03:30
Khayaban e Iqbal,10:06:00,10:06:20
Sumbal Road,10:08:35,10:08:55
G10/G11,10:11:25,10:11:45
Sunday Bazar,10:14:25,10:14:45
G-10 Metro Station,10:15:55,10:16:15
Police Foundation,10:18:35,10:18:55
Nust Metro Station,10:22:15,10:22:15
D-12,09:55:00,09:55:00
D-12 Markaz,09:56:10,09:56:30
IESCO D-12,09:57:50,09:58:10
D-12 Service Road,10:00:20,10:00:40
E-11/2 / FECHS / Islamabad International Hospite,10:03:10,10:03:30
Multy Stop/Islamabad Gardens,10:06:20,10:06:40
NPF Housing Society,10:08:10,10:08:30
Khayaban e Iqbal,10:11:00,10:11:20
Sumbal Road,10:13:35,10:13:55
G10/G11,10:16:25,10:16:45
Sunday Bazar,10:19:25,10:19:45
G-10 Metro Station,10:20:55,10:21:15
Police Foundation,10:23:35,10:23:55
Nust Metro Station,10:27:15,10:27:15
D-12,10:00:00,10:00:00
D-12 Markaz,10:01:10,10:01:30
IESCO D-12,10:02:50,10:03:10
D-12 Service Road,10:05:20,10:05:40
E-11/2 / FECHS / Islamabad International Hospite,10:08:10,10:08:30
Multy Stop/Islamabad Gardens,10:11:20,10:11:40
NPF Housing Society,10:13:10,10:13:30
Khayaban e Iqbal,10:16:00,10:16:20
Sumbal Road,10:18:35,10:18:55
G10/G11,10:21:25,10:21:45
Sunday Bazar,10:24:25,10:24:45
G-10 Metro Station,10:25:55,10:26:15
Police Foundation,10:28:35,10:28:55
Nust Metro Station,10:32:15,10:32:15
D-12,10:05:00,10:05:00
D-12 Markaz,10:06:10,10:06:30
IESCO D-12,10:07:50,10:08:10
D-12 Service Road,10:10:20,10:10:40
E-11/2 / FECHS / Islamabad International Hospite,10:13:10,10:13:30
Multy Stop/Islamabad Gardens,10:16:20,10:16:40
NPF Housing Society,10:18:10,10:18:30
Khayaban e Iqbal,10:21:00,10:21:20
Sumbal Road,10:23:35,10:23:55
G10/G11,10:26:25,10:26:45
Sunday Bazar,10:29:25,10:29:45
G-10 Metro Station,10:30:55,10:31:15
Police Foundation,10:33:35,10:33:55
Nust Metro Station,10:37:15,10:37:15
D-12,10:10:00,10:10:00
D-12 Markaz,10:11:10,10:11:30
IESCO D-12,10:12:50,10:13:10
D-12 Service Road,10:15:20,10:15:40
E-11/2 / FECHS / Islamabad International Hospite,10:18:10,10:18:30
Multy Stop/Islamabad Gardens,10:21:20,10:21:40
NPF Housing Society,10:23:10,10:23:30
Khayaban e Iqbal,10:26:00,10:26:20
Sumbal Road,10:28:35,10:28:55
G10/G11,10:31:25,10:31:45
Sunday Bazar,10:34:25,10:34:45
G-10 Metro Station,10:35:55,10:36:15
Police Foundation,10:38:35,10:38:55
Nust Metro Station,10:42:15,10:42:15
D-12,10:15:00,10:15:00
D-12 Markaz,10:16:10,10:16:30
IESCO D-12,10:17:50,10:18:10
D-12 Service Road,10:20:20,10:20:40
E-11/2 / FECHS / Islamabad International Hospite,10:23:10,10:23:30
Multy Stop/Islamabad Gardens,10:26:20,10:26:40
NPF Housing Society,10:28:10,10:28:30
Khayaban e Iqbal,10:31:00,10:31:20
Sumbal Road,10:33:35,10:33:55
G10/G11,10:36:25,10:36:45
Sunday Bazar,10:39:25,10:39:45
G-10 Metro Station,10:40:55,10:41:15
Police Foundation,10:43:35,10:43:55
Nust Metro Station,10:47:15,10:47:15
D-12,10:20:00,10:20:00
D-12 Markaz,10:21:10,10:21:30
IESCO D-12,10:22:50,10:23:10
D-12 Service Road,10:25:20,10:25:40
E-11/2 / FECHS / Islamabad International Hospite,10:28:10,10:28:30
Multy Stop/Islamabad Gardens,10:31:20,10:31:40
NPF Housing Society,10:33:10,10:33:30
Khayaban e Iqbal,10:36:00,10:36:20
Sumbal Road,10:38:35,10:38:55
G10/G11,10:41:25,10:41:45
Sunday Bazar,10:44:25,10:44:45
G-10 Metro Station,10:45:55,10:46:15
Police Foundation,10:48:35,10:48:55
Nust Metro Station,10:52:15,10:52:15
D-12,10:25:00,10:25:00
D-12 Markaz,10:26:10,10:26:30
IESCO D-12,10:27:50,10:28:10
D-12 Service Road,10:30:20,10:30:40
E-11/2 / FECHS / Islamabad International Hospite,10:33:10,10:33:30
Multy Stop/Islamabad Gardens,10:36:20,10:36:40
NPF Housing Society,10:38:10,10:38:30
Khayaban e Iqbal,10:41:00,10:41:20
Sumbal Road,10:43:35,10:43:55
G10/G11,10:46:25,10:46:45
Sunday Bazar,10:49:25,10:49:45
G-10 Metro Station,10:50:55,10:51:15
Police Foundation,10:53:35,10:53:55
Nust Metro Station,10:57:15,10:57:15
D-12,10:30:00,10:30:00
D-12 Markaz,10:31:10,10:31:30
IESCO D-12,10:32:50,10:33:10
D-12 Service Road,10:35:20,10:35:40
E-11/2 / FECHS / Islamabad International Hospite,10:38:10,10:38:30
Multy Stop/Islamabad Gardens,10:41:20,10:41:40
NPF Housing Society,10:43:10,10:43:30
Khayaban e Iqbal,10:46:00,10:46:20
Sumbal Road,10:48:35,10:48:55
G10/G11,10:51:25,10:51:45
Sunday Bazar,10:54:25,10:54:45
G-10 Metro Station,10:55:55,10:56:15
Police Foundation,10:58:35,10:58:55
Nust Metro Station,11:02:15,11:02:15
D-12,10:35:00,10:35:00
D-12 Markaz,10:36:10,10:36:30
IESCO D-12,10:37:50,10:38:10
D-12 Service Road,10:40:20,10:40:40
E-11/2 / FECHS / Islamabad International Hospite,10:43:10,10:43:30
Multy Stop/Islamabad Gardens,10:46:20,10:46:40
NPF Housing Society,10:48:10,10:48:30
Khayaban e Iqbal,10:51:00,10:51:20
Sumbal Road,10:53:35,10:53:55
G10/G11,10:56:25,10:56:45
Sunday Bazar,10:59:25,10:59:45
G-10 Metro Station,11:00:55,11:01:15
Police Foundation,11:03:35,11:03:55
Nust Metro Station,11:07:15,11:07:15
D-12,10:40:00,10:40:00
D-12 Markaz,10:41:10,10:41:30
IESCO D-12,10:42:50,10:43:10
D-12 Service Road,10:45:20,10:45:40
E-11/2 / FECHS / Islamabad International Hospite,10:48:10,10:48:30
Multy Stop/Islamabad Gardens,10:51:20,10:51:40
NPF Housing Society,10:53:10,10:53:30
Khayaban e Iqbal,10:56:00,10:56:20
Sumbal Road,10:58:35,10:58:55
G10/G11,11:01:25,11:01:45
Sunday Bazar,11:04:25,11:04:45
G-10 Metro Station,11:05:55,11:06:15
Police Foundation,11:08:35,11:08:55
Nust Metro Station,11:12:15,11:12:15
D-12,10:45:00,10:45:00
D-12 Markaz,10:46:10,10:46:30
IESCO D-12,10:47:50,10:48:10
D-12 Service Road,10:50:20,10:50:40
E-11/2 / FECHS / Islamabad International Hospite,10:53:10,10:53:30
Multy Stop/Islamabad Gardens,10:56:20,10:56:40
NPF Housing Society,10:58:10,10:58:30
Khayaban e Iqbal,11:01:00,11:01:20
Sumbal Road,11:03:35,11:03:55
G10/G11,11:06:25,11:06:45
Sunday Bazar,11:09:25,11:09:45
G-10 Metro Station,11:10:55,11:11:15
Police Foundation,11:13:35,11:13:55
Nust Metro Station,11:17:15,11:17:15
D-12,10:50:00,10:50:00
D-12 Markaz,10:51:10,10:51:30
IESCO D-12,10:52:50,10:53:10
D-12 Service Road,10:55:20,10:55:40
E-11/2 / FECHS / Islamabad International Hospite,10:58:10,10:58:30
Multy Stop/Islamabad Gardens,11:01:20,11:01:40
NPF Housing Society,11:03:10,11:03:30
Khayaban e Iqbal,11:06:00,11:06:20
Sumbal Road,11:08:35,11:08:55
G10/G11,11:11:25,11:11:45
Sunday Bazar,11:14:25,11:14:45
G-10 Metro Station,11:15:55,11:16:15
Police Foundation,11:18:35,11:18:55
Nust Metro Station,11:22:15,11:22:15
D-12,10:55:00,10:55:00
D-12 Markaz,10:56:10,10:56:30
IESCO D-12,10:57:50,10:58:10
D-12 Service Road,11:00:20,11:00:40
E-11/2 / FECHS / Islamabad International Hospite,11:03:10,11:03:30
Multy Stop/Islamabad Gardens,11:06:20,11:06:40
NPF Housing Society,11:08:10,11:08:30
Khayaban e Iqbal,11:11:00,11:11:20
Sumbal Road,11:13:35,11:13:55
G10/G11,11:16:25,11:16:45
Sunday Bazar,11:19:25,11:19:45
G-10 Metro Station,11:20:55,11:21:15
Police Foundation,11:23:35,11:23:55
Nust Metro Station,11:27:15,11:27:15
D-12,11:00:00,11:00:00
D-12 Markaz,11:01:10,11:01:30
IESCO D-12,11:02:50,11:03:10
D-12 Service Road,11:05:20,11:05:40
E-11/2 / FECHS / Islamabad International Hospite,11:08:10,11:08:30
Multy Stop/Islamabad Gardens,11:11:20,11:11:40
NPF Housing Society,11:13:10,11:13:30
Khayaban e Iqbal,11:16:00,11:16:20
Sumbal Road,11:18:35,11:18:55
G10/G11,11:21:25,11:21:45
Sunday Bazar,11:24:25,11:24:45
G-10 Metro Station,11:25:55,11:26:15
Police Foundation,11:28:35,11:28:55
Nust Metro Station,11:32:15,11:32:15
D-12,11:05:00,11:05:00
D-12 Markaz,11:06:10,11:06:30
IESCO D-12,11:07:50,11:08:10
D-12 Service Road,11:10:20,11:10:40
E-11/2 / FECHS / Islamabad International Hospite,11:13:10,11:13:30
Multy Stop/Islamabad Gardens,11:16:20,11:16:40
NPF Housing Society,11:18:10,11:18:30
Khayaban e Iqbal,11:21:00,11:21:20
Sumbal Road,11:23:35,11:23:55
G10/G11,11:26:25,11:26:45
Sunday Bazar,11:29:25,11:29:45
G-10 Metro Station,11:30:55,11:31:15
Police Foundation,11:33:35,11:33:55
Nust Metro Station,11:37:15,11:37:15
D-12,11:10:00,11:10:00
D-12 Markaz,11:11:10,11:11:30
IESCO D-12,11:12:50,11:13:10
D-12 Service Road,11:15:20,11:15:40
E-11/2 / FECHS / Islamabad International Hospite,11:18:10,11:18:30
Multy Stop/Islamabad Gardens,11:21:20,11:21:40
NPF Housing Society,11:23:10,11:23:30
Khayaban e Iqbal,11:26:00,11:26:20
Sumbal Road,11:28:35,11:28:55
G10/G11,11:31:25,11:31:45
Sunday Bazar,11:34:25,11:34:45
G-10 Metro Station,11:35:55,11:36:15
Police Foundation,11:38:35,11:38:55
Nust Metro Station,11:42:15,11:42:15
D-12,11:15:00,11:15:00
D-12 Markaz,11:16:10,11:16:30
IESCO D-12,11:17:50,11:18:10
D-12 Service Road,11:20:20,11:20:40
E-11/2 / FECHS / Islamabad International Hospite,11:23:10,11:23:30
Multy Stop/Islamabad Gardens,11:26:20,11:26:40
NPF Housing Society,11:28:10,11:28:30
Khayaban e Iqbal,11:31:00,11:31:20
Sumbal Road,11:33:35,11:33:55
G10/G11,11:36:25,11:36:45
Sunday Bazar,11:39:25,11:39:45
G-10 Metro Station,11:40:55,11:41:15
Police Foundation,11:43:35,11:43:55
Nust Metro Station,11:47:15,11:47:15
D-12,11:20:00,11:20:00
D-12 Markaz,11:21:10,11:21:30
IESCO D-12,11:22:50,11:23:10
D-12 Service Road,11:25:20,11:25:40
E-11/2 / FECHS / Islamabad International Hospite,11:28:10,11:28:30
Multy Stop/Islamabad Gardens,11:31:20,11:31:40
NPF Housing Society,11:33:10,11:33:30
Khayaban e Iqbal,11:36:00,11:36:20
Sumbal Road,11:38:35,11:38:55
G10/G11,11:41:25,11:41:45
Sunday Bazar,11:44:25,11:44:45
G-10 Metro Station,11:45:55,11:46:15
Police Foundation,11:48:35,11:48:55
Nust Metro Station,11:52:15,11:52:15
D-12,11:25:00,11:25:00
D-12 Markaz,11:26:10,11:26:30
IESCO D-12,11:27:50,11:28:10
D-12 Service Road,11:30:20,11:30:40
E-11/2 / FECHS / Islamabad International Hospite,11:33:10,11:33:30
Multy Stop/Islamabad Gardens,11:36:20,11:36:40
NPF Housing Society,11:38:10,11:38:30
Khayaban e Iqbal,11:41:00,11:41:20
Sumbal Road,11:43:35,11:43:55
G10/G11,11:46:25,11:46:45
Sunday Bazar,11:49:25,11:49:45
G-10 Metro Station,11:50:55,11:51:15
Police Foundation,11:53:35,11:53:55
Nust Metro Station,11:57:15,11:57:15
D-12,11:30:00,11:30:00
D-12 Markaz,11:31:10,11:31:30
IESCO D-12,11:32:50,11:33:10
D-12 Service Road,11:35:20,11:35:40
E-11/2 / FECHS / Islamabad International Hospite,11:38:10,11:38:30
Multy Stop/Islamabad Gardens,11:41:20,11:41:40
NPF Housing Society,11:43:10,11:43:30
Khayaban e Iqbal,11:46:00,11:46:20
Sumbal Road,11:48:35,11:48:55
G10/G11,11:51:25,11:51:45
Sunday Bazar,11:54:25,11:54:45
G-10 Metro Station,11:55:55,11:56:15
Police Foundation,11:58:35,11:58:55
Nust Metro Station,12:02:15,12:02:15
D-12,11:35:00,11:35:00
D-12 Markaz,11:36:10,11:36:30
IESCO D-12,11:37:50,11:38:10
D-12 Service Road,11:40:20,11:40:40
E-11/2 / FECHS / Islamabad International Hospite,11:43:10,11:43:30
Multy Stop/Islamabad Gardens,11:46:20,11:46:40
NPF Housing Society,11:48:10,11:48:30
Khayaban e Iqbal,11:51:00,11:51:20
Sumbal Road,11:53:35,11:53:55
G10/G11,11:56:25,11:56:45
Sunday Bazar,11:59:25,11:59:45
G-10 Metro Station,12:00:55,12:01:15
Police Foundation,12:03:35,12:03:55
Nust Metro Station,12:07:15,12:07:15
D-12,11:40:00,11:40:00
D-12 Markaz,11:41:10,11:41:30
IESCO D-12,11:42:50,11:43:10
D-12 Service Road,11:45:20,11:45:40
E-11/2 / FECHS / Islamabad International Hospite,11:48:10,11:48:30
Multy Stop/Islamabad Gardens,11:51:20,11:51:40
NPF Housing Society,11:53:10,11:53:30
Khayaban e Iqbal,11:56:00,11:56:20
Sumbal Road,11:58:35,11:58:55
G10/G11,12:01:25,12:01:45
Sunday Bazar,12:04:25,12:04:45
G-10 Metro Station,12:05:55,12:06:15
Police Foundation,12:08:35,12:08:55
Nust Metro Station,12:12:15,12:12:15
D-12,11:45:00,11:45:00
D-12 Markaz,11:46:10,11:46:30
IESCO D-12,11:47:50,11:48:10
D-12 Service Road,11:50:20,11:50:40
E-11/2 / FECHS / Islamabad International Hospite,11:53:10,11:53:30
Multy Stop/Islamabad Gardens,11:56:20,11:56:40
NPF Housing Society,11:58:10,11:58:30
Khayaban e Iqbal,12:01:00,12:01:20
Sumbal Road,12:03:35,12:03:55
G10/G11,12:06:25,12:06:45
Sunday Bazar,12:09:25,12:09:45
G-10 Metro Station,12:10:55,12:11:15
Police Foundation,12:13:35,12:13:55
Nust Metro Station,12:17:15,12:17:15
D-12,11:50:00,11:50:00
D-12 Markaz,11:51:10,11:51:30
IESCO D-12,11:52:50,11:53:10
D-12 Service Road,11:55:20,11:55:40
E-11/2 / FECHS / Islamabad International Hospite,11:58:10,11:58:30
Multy Stop/Islamabad Gardens,12:01:20,12:01:40
NPF Housing Society,12:03:10,12:03:30
Khayaban e Iqbal,12:06:00,12:06:20
Sumbal Road,12:08:35,12:08:55
G10/G11,12:11:25,12:11:45
Sunday Bazar,12:14:25,12:14:45
G-10 Metro Station,12:15:55,12:16:15
Police Foundation,12:18:35,12:18:55
Nust Metro Station,12:22:15,12:22:15
D-12,11:55:00,11:55:00
D-12 Markaz,11:56:10,11:56:30
IESCO D-12,11:57:50,11:58:10
D-12 Service Road,12:00:20,12:00:40
E-11/2 / FECHS / Islamabad International Hospite,12:03:10,12:03:30
Multy Stop/Islamabad Gardens,12:06:20,12:06:40
NPF Housing Society,12:08:10,12:08:30
Khayaban e Iqbal,12:11:00,12:11:20
Sumbal Road,12:13:35,12:13:55
G10/G11,12:16:25,12:16:45
Sunday Bazar,12:19:25,12:19:45
G-10 Metro Station,12:20:55,12:21:15
Police Foundation,12:23:35,12:23:55
Nust Metro Station,12:27:15,12:27:15
D-12,12:00:00,12:00:00
D-12 Markaz,12:01:10,12:01:30
IESCO D-12,12:02:50,12:03:10
D-12 Service Road,12:05:20,12:05:40
E-11/2 / FECHS / Islamabad International Hospite,12:08:10,12:08:30
Multy Stop/Islamabad Gardens,12:11:20,12:11:40
NPF Housing Society,12:13:10,12:13:30
Khayaban e Iqbal,12:16:00,12:16:20
Sumbal Road,12:18:35,12:18:55
G10/G11,12:21:25,12:21:45
Sunday Bazar,12:24:25,12:24:45
G-10 Metro Station,12:25:55,12:26:15
Police Foundation,12:28:35,12:28:55
Nust Metro Station,12:32:15,12:32:15
D-12,12:05:00,12:05:00
D-12 Markaz,12:06:10,12:06:30
IESCO D-12,12:07:50,12:08:10
D-12 Service Road,12:10:20,12:10:40
E-11/2 / FECHS / Islamabad International Hospite,12:13:10,12:13:30
Multy Stop/Islamabad Gardens,12:16:20,12:16:40
NPF Housing Society,12:18:10,12:18:30
Khayaban e Iqbal,12:21:00,12:21:20
Sumbal Road,12:23:35,12:23:55
G10/G11,12:26:25,12:26:45
Sunday Bazar,12:29:25,12:29:45
G-10 Metro Station,12:30:55,12:31:15
Police Foundation,12:33:35,12:33:55
Nust Metro Station,12:37:15,12:37:15
D-12,12:10:00,12:10:00
D-12 Markaz,12:11:10,12:11:30
IESCO D-12,12:12:50,12:13:10
D-12 Service Road,12:15:20,12:15:40
E-11/2 / FECHS / Islamabad International Hospite,12:18:10,12:18:30
Multy Stop/Islamabad Gardens,12:21:20,12:21:40
NPF Housing Society,12:23:10,12:23:30
Khayaban e Iqbal,12:26:00,12:26:20
Sumbal Road,12:28:35,12:28:55
G10/G11,12:31:25,12:31:45
Sunday Bazar,12:34:25,12:34:45
G-10 Metro Station,12:35:55,12:36:15
Police Foundation,12:38:35,12:38:55
Nust Metro Station,12:42:15,12:42:15
D-12,12:15:00,12:15:00
D-12 Markaz,12:16:10,12:16:30
IESCO D-12,12:17:50,12:18:10
D-12 Service Road,12:20:20,12:20:40
E-11/2 / FECHS / Islamabad International Hospite,12:23:10,12:23:30
Multy Stop/Islamabad Gardens,12:26:20,12:26:40
NPF Housing Society,12:28:10,12:28:30
Khayaban e Iqbal,12:31:00,12:31:20
Sumbal Road,12:33:35,12:33:55
G10/G11,12:36:25,12:36:45
Sunday Bazar,12:39:25,12:39:45
G-10 Metro Station,12:40:55,12:41:15
Police Foundation,12:43:35,12:43:55
Nust Metro Station,12:47:15,12:47:15
D-12,12:20:00,12:20:00
D-12 Markaz,12:21:10,12:21:30
IESCO D-12,12:22:50,12:23:10
D-12 Service Road,12:25:20,12:25:40
E-11/2 / FECHS / Islamabad International Hospite,12:28:10,12:28:30
Multy Stop/Islamabad Gardens,12:31:20,12:31:40
NPF Housing Society,12:33:10,12:33:30
Khayaban e Iqbal,12:36:00,12:36:20
Sumbal Road,12:38:35,12:38:55
G10/G11,12:41:25,12:41:45
Sunday Bazar,12:44:25,12:44:45
G-10 Metro Station,12:45:55,12:46:15
Police Foundation,12:48:35,12:48:55
Nust Metro Station,12:52:15,12:52:15
D-12,12:25:00,12:25:00
D-12 Markaz,12:26:10,12:26:30
IESCO D-12,12:27:50,12:28:10
D-12 Service Road,12:30:20,12:30:40
E-11/2 / FECHS / Islamabad International Hospite,12:33:10,12:33:30
Multy Stop/Islamabad Gardens,12:36:20,12:36:40
NPF Housing Society,12:38:10,12:38:30
Khayaban e Iqbal,12:41:00,12:41:20
Sumbal Road,12:43:35,12:43:55
G10/G11,12:46:25,12:46:45
Sunday Bazar,12:49:25,12:49:45
G-10 Metro Station,12:50:55,12:51:15
Police Foundation,12:53:35,12:53:55
Nust Metro Station,12:57:15,12:57:15
D-12,12:30:00,12:30:00
D-12 Markaz,12:31:10,12:31:30
IESCO D-12,12:32:50,12:33:10
D-12 Service Road,12:35:20,12:35:40
E-11/2 / FECHS / Islamabad International Hospite,12:38:10,12:38:30
Multy Stop/Islamabad Gardens,12:41:20,12:41:40
NPF Housing Society,12:43:10,12:43:30
Khayaban e Iqbal,12:46:00,12:46:20
Sumbal Road,12:48:35,12:48:55
G10/G11,12:51:25,12:51:45
Sunday Bazar,12:54:25,12:54:45
G-10 Metro Station,12:55:55,12:56:15
Police Foundation,12:58:35,12:58:55
Nust Metro Station,13:02:15,13:02:15
D-12,12:35:00,12:35:00
D-12 Markaz,12:36:10,12:36:30
IESCO D-12,12:37:50,12:38:10
D-12 Service Road,12:40:20,12:40:40
E-11/2 / FECHS / Islamabad International Hospite,12:43:10,12:43:30
Multy Stop/Islamabad Gardens,12:46:20,12:46:40
NPF Housing Society,12:48:10,12:48:30
Khayaban e Iqbal,12:51:00,12:51:20
Sumbal Road,12:53:35,12:53:55
G10/G11,12:56:25,12:56:45
Sunday Bazar,12:59:25,12:59:45
G-10 Metro Station,13:00:55,13:01:15
Police Foundation,13:03:35,13:03:55
Nust Metro Station,13:07:15,13:07:15
D-12,12:40:00,12:40:00
D-12 Markaz,12:41:10,12:41:30
IESCO D-12,12:42:50,12:43:10
D-12 Service Road,12:45:20,12:45:40
E-11/2 / FECHS / Islamabad International Hospite,12:48:10,12:48:30
Multy Stop/Islamabad Gardens,12:51:20,12:51:40
NPF Housing Society,12:53:10,12:53:30
Khayaban e Iqbal,12:56:00,12:56:20
Sumbal Road,12:58:35,12:58:55
G10/G11,13:01:25,13:01:45
Sunday Bazar,13:04:25,13:04:45
G-10 Metro Station,13:05:55,13:06:15
Police Foundation,13:08:35,13:08:55
Nust Metro Station,13:12:15,13:12:15
D-12,12:45:00,12:45:00
D-12 Markaz,12:46:10,12:46:30
IESCO D-12,12:47:50,12:48:10
D-12 Service Road,12:50:20,12:50:40
E-11/2 / FECHS / Islamabad International Hospite,12:53:10,12:53:30
Multy Stop/Islamabad Gardens,12:56:20,12:56:40
NPF Housing Society,12:58:10,12:58:30
Khayaban e Iqbal,13:01:00,13:01:20
Sumbal Road,13:03:35,13:03:55
G10/G11,13:06:25,13:06:45
Sunday Bazar,13:09:25,13:09:45
G-10 Metro Station,13:10:55,13:11:15
Police Foundation,13:13:35,13:13:55
Nust Metro Station,13:17:15,13:17:15
D-12,12:50:00,12:50:00
D-12 Markaz,12:51:10,12:51:30
IESCO D-12,12:52:50,12:53:10
D-12 Service Road,12:55:20,12:55:40
E-11/2 / FECHS / Islamabad International Hospite,12:58:10,12:58:30
Multy Stop/Islamabad Gardens,13:01:20,13:01:40
NPF Housing Society,13:03:10,13:03:30
Khayaban e Iqbal,13:06:00,13:06:20
Sumbal Road,13:08:35,13:08:55
G10/G11,13:11:25,13:11:45
Sunday Bazar,13:14:25,13:14:45
G-10 Metro Station,13:15:55,13:16:15
Police Foundation,13:18:35,13:18:55
Nust Metro Station,13:22:15,13:22:15
D-12,12:55:00,12:55:00
D-12 Markaz,12:56:10,12:56:30
IESCO D-12,12:57:50,12:58:10
D-12 Service Road,13:00:20,13:00:40
E-11/2 / FECHS / Islamabad International Hospite,13:03:10,13:03:30
Multy Stop/Islamabad Gardens,13:06:20,13:06:40
NPF Housing Society,13:08:10,13:08:30
Khayaban e Iqbal,13:11:00,13:11:20
Sumbal Road,13:13:35,13:13:55
G10/G11,13:16:25,13:16:45
Sunday Bazar,13:19:25,13:19:45
G-10 Metro Station,13:20:55,13:21:15
Police Foundation,13:23:35,13:23:55
Nust Metro Station,13:27:15,13:27:15
D-12,13:00:00,13:00:00
D-12 Markaz,13:01:10,13:01:30
IESCO D-12,13:02:50,13:03:10
D-12 Service Road,13:05:20,13:05:40
E-11/2 / FECHS / Islamabad International Hospite,13:08:10,13:08:30
Multy Stop/Islamabad Gardens,13:11:20,13:11:40
NPF Housing Society,13:13:10,13:13:30
Khayaban e Iqbal,13:16:00,13:16:20
Sumbal Road,13:18:35,13:18:55
G10/G11,13:21:25,13:21:45
Sunday Bazar,13:24:25,13:24:45
G-10 Metro Station,13:25:55,13:26:15
Police Foundation,13:28:35,13:28:55
Nust Metro Station,13:32:15,13:32:15
D-12,13:05:00,13:05:00
D-12 Markaz,13:06:10,13:06:30
IESCO D-12,13:07:50,13:08:10
D-12 Service Road,13:10:20,13:10:40
E-11/2 / FECHS / Islamabad International Hospite,13:13:10,13:13:30
Multy Stop/Islamabad Gardens,13:16:20,13:16:40
NPF Housing Society,13:18:10,13:18:30
Khayaban e Iqbal,13:21:00,13:21:20
Sumbal Road,13:23:35,13:23:55
G10/G11,13:26:25,13:26:45
Sunday Bazar,13:29:25,13:29:45
G-10 Metro Station,13:30:55,13:31:15
Police Foundation,13:33:35,13:33:55
Nust Metro Station,13:37:15,13:37:15
D-12,13:10:00,13:10:00
D-12 Markaz,13:11:10,13:11:30
IESCO D-12,13:12:50,13:13:10
D-12 Service Road,13:15:20,13:15:40
E-11/2 / FECHS / Islamabad International Hospite,13:18:10,13:18:30
Multy Stop/Islamabad Gardens,13:21:20,13:21:40
NPF Housing Society,13:23:10,13:23:30
Khayaban e Iqbal,13:26:00,13:26:20
Sumbal Road,13:28:35,13:28:55
G10/G11,13:31:25,13:31:45
Sunday Bazar,13:34:25,13:34:45
G-10 Metro Station,13:35:55,13:36:15
Police Foundation,13:38:35,13:38:55
Nust Metro Station,13:42:15,13:42:15
D-12,13:15:00,13:15:00
D-12 Markaz,13:16:10,13:16:30
IESCO D-12,13:17:50,13:18:10
D-12 Service Road,13:20:20,13:20:40
E-11/2 / FECHS / Islamabad International Hospite,13:23:10,13:23:30
Multy Stop/Islamabad Gardens,13:26:20,13:26:40
NPF Housing Society,13:28:10,13:28:30
Khayaban e Iqbal,13:31:00,13:31:20
Sumbal Road,13:33:35,13:33:55
G10/G11,13:36:25,13:36:45
Sunday Bazar,13:39:25,13:39:45
G-10 Metro Station,13:40:55,13:41:15
Police Foundation,13:43:35,13:43:55
Nust Metro Station,13:47:15,13:47:15
D-12,13:20:00,13:20:00
D-12 Markaz,13:21:10,13:21:30
IESCO D-12,13:22:50,13:23:10
D-12 Service Road,13:25:20,13:25:40
E-11/2 / FECHS / Islamabad International Hospite,13:28:10,13:28:30
Multy Stop/Islamabad Gardens,13:31:20,13:31:40
NPF Housing Society,13:33:10,13:33:30
Khayaban e Iqbal,13:36:00,13:36:20
Sumbal Road,13:38:35,13:38:55
G10/G11,13:41:25,13:41:45
Sunday Bazar,13:44:25,13:44:45
G-10 Metro Station,13:45:55,13:46:15
Police Foundation,13:48:35,13:48:55
Nust Metro Station,13:52:15,13:52:15
D-12,13:25:00,13:25:00
D-12 Markaz,13:26:10,13:26:30
IESCO D-12,13:27:50,13:28:10
D-12 Service Road,13:30:20,13:30:40
E-11/2 / FECHS / Islamabad International Hospite,13:33:10,13:33:30
Multy Stop/Islamabad Gardens,13:36:20,13:36:40
NPF Housing Society,13:38:10,13:38:30
Khayaban e Iqbal,13:41:00,13:41:20
Sumbal Road,13:43:35,13:43:55
G10/G11,13:46:25,13:46:45
Sunday Bazar,13:49:25,13:49:45
G-10 Metro Station,13:50:55,13:51:15
Police Foundation,13:53:35,13:53:55
Nust Metro Station,13:57:15,13:57:15
D-12,13:30:00,13:30:00
D-12 Markaz,13:31:10,13:31:30
IESCO D-12,13:32:50,13:33:10
D-12 Service Road,13:35:20,13:35:40
E-11/2 / FECHS / Islamabad International Hospite,13:38:10,13:38:30
